organism;checkin;antibiotic;diameter 6h;diameter 8h;diameter 12h;diameter 18h;phenotypes
Klebsiella pneumoniae;2015250225;Cefuroxime;18.14263322;17.19973361;16.55957922;16.45009231;";ESBL"
Klebsiella pneumoniae;2015250225;Cefepime;24.26;24.81;24.9;25.23;";ESBL"
Klebsiella pneumoniae;2015250225;Cefoxitin;21.85;23.09;24.26;24.59;";ESBL"
Klebsiella pneumoniae;2015250225;Kanamycine;19.10196865;19.28;19.39;19.42;";AG wild-type"
Klebsiella pneumoniae;2015250225;Levofloxacin;20.05130935;20.77787707;21.18628939;21.301959;";QL wild-type"
Klebsiella pneumoniae;2015250225;Meropenem;27.89;28.49;28.88;29.44;";ESBL"
Klebsiella pneumoniae;2015250225;Minocyclin;18.99890563;18.33765721;17.82946209;17.70527358;";TET wild-type"
Klebsiella pneumoniae;2015250225;Naladixic acid;19.39591692;20.03;20.13;19.73;";QL wild-type"
Klebsiella pneumoniae;2015250225;Norfloxacin;19.19432715;20.02634963;20.2500797;20.47299933;";QL wild-type"
Klebsiella pneumoniae;2015250225;Sulfameth./Trimethoprim;24.9091079;25.10883007;25.44722304;25.4390144;";SXT wild-type"
Klebsiella pneumoniae;2015250225;Tetracycline;21.94427288;21.95045232;21.51927345;21.29625685;";TET wild-type"
Klebsiella pneumoniae;2015250225;Tigecycline;16.8521553;16.86196043;16.77562995;16.87528889;";TET wild-type"
Klebsiella pneumoniae;2015250225;Tobramycin;18.26683079;18.54;18.56;18.75;";AG wild-type"
Klebsiella pneumoniae;2015250225;Piperacillin/Tazobactam;20.55067479;21.098303;21.52679258;21.74689314;";ESBL"
Klebsiella pneumoniae;2015250270;Amoxicillin clavulanate;16.47;16.88;16.66;16.55;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015250270;Ciprofloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Klebsiella pneumoniae;2015250270;Gentamicin;19.51030843;20.04673336;20.4615482;20.35429157;";AG wild-type"
Klebsiella pneumoniae;2015250270;Cefpodoxime;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015250270;Ceftriaxone;13.37;11.46;10.3;9.59;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015250270;Cefuroxime;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015250270;Cefepime;19.51;19.73;19.95;20.04;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015250270;Cefoxitin;23.3;24.07;24.81;25.03;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015250270;Kanamycine;17.29350112;17.29052701;16.98647611;16.63983686;";ANT-4/AAC-6"
Klebsiella pneumoniae;2015250270;Levofloxacin;11.04437128;10.09450024;8.942923874;6.4;";QL high level resistance"
Klebsiella pneumoniae;2015250270;Meropenem;27.92;29;29.28;29.44;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015250270;Minocyclin;19.28516137;18.74773523;18.04245439;17.81569846;";TET wild-type"
Klebsiella pneumoniae;2015250270;Naladixic acid;6.4;6.4;6.4;6.4;";QL high level resistance"
Klebsiella pneumoniae;2015250270;Norfloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Klebsiella pneumoniae;2015250270;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";SXT multiple mechanisms"
Klebsiella pneumoniae;2015250270;Tetracycline;10.51211603;9.461357621;8.602658831;6.4;";Efflux NOT tetB"
Klebsiella pneumoniae;2015250270;Temocillin;20.68457517;22.03695137;22.57742296;22.67652424;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015250270;Tigecycline;18.33703147;18.56905778;18.556134;18.78345154;";TET wild-type"
Klebsiella pneumoniae;2015250270;Tobramycin;14.86355364;14.42854215;14.31572924;13.91027612;";ANT-4/AAC-6"
Klebsiella pneumoniae;2015250270;Piperacillin/Tazobactam;19.60777197;19.72391468;19.82176753;19.93940156;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015250329;Amoxicillin clavulanate;22.13082634;22.45257003;23.20791013;23.5301828;";BL wild-type"
Klebsiella pneumoniae;2015250329;Ciprofloxacin;20.57131355;21.08225451;21.92314285;22.23769768;";QL low level resistance"
Klebsiella pneumoniae;2015250329;Gentamicin;19.51003404;20.02003546;20.99048442;21.64;";AG wild-type"
Klebsiella pneumoniae;2015250329;Cefpodoxime;26.08860048;26.71605461;28.01882061;28.5197844;";BL wild-type"
Klebsiella pneumoniae;2015250329;Ceftriaxone;27.9518198;28.36779234;29.45460844;30.29120666;";BL wild-type"
Klebsiella pneumoniae;2015250329;Cefuroxime;22.1428807;22.88394289;23.43232294;23.95634043;";BL wild-type"
Klebsiella pneumoniae;2015250329;Cefepime;30.24304941;31.06021162;32.0922228;32.29755181;";BL wild-type"
Klebsiella pneumoniae;2015250329;Cefoxitin;22.34525096;23.13256347;24.06907671;24.49265542;";BL wild-type"
Klebsiella pneumoniae;2015250329;Kanamycine;20.25241238;20.26440873;20.65282344;21.08;";AG wild-type"
Klebsiella pneumoniae;2015250329;Levofloxacin;21.32218029;21.71793746;22.23821642;22.45939287;";QL low level resistance"
Klebsiella pneumoniae;2015250329;Meropenem;28.66103527;29.38766952;29.90031514;30.30770074;";BL wild-type"
Klebsiella pneumoniae;2015250329;Minocyclin;20.90440416;20.25361371;19.4936335;19.07872335;";TET wild-type"
Klebsiella pneumoniae;2015250329;Naladixic acid;19.83676473;19.82341676;18.53624943;14.89;";QL low level resistance"
Klebsiella pneumoniae;2015250329;Norfloxacin;19.18388263;19.61982248;20.14759725;20.58052025;";QL low level resistance"
Klebsiella pneumoniae;2015250329;Sulfameth./Trimethoprim;26.70202469;26.08115102;25.31675652;24.27084132;";SXT wild-type"
Klebsiella pneumoniae;2015250329;Tetracycline;23.87288617;24.06126635;24.04327908;24.05780143;";TET wild-type"
Klebsiella pneumoniae;2015250329;Temocillin;23.09252557;23.94805101;24.91585441;25.4326683;";BL wild-type"
Klebsiella pneumoniae;2015250329;Tigecycline;18.13726456;18.0151923;18.219012;18.33834628;";TET wild-type"
Klebsiella pneumoniae;2015250329;Tobramycin;18.88160812;19.08237939;19.50359183;19.71;";AG wild-type"
Klebsiella pneumoniae;2015250329;Piperacillin/Tazobactam;20.90313535;21.31528968;21.60896706;21.85583731;";BL wild-type"
Klebsiella pneumoniae;2015250393;Amoxicillin clavulanate;13.99491587;13.68197604;14.00145694;14.22957842;";BL wild-type"
Klebsiella pneumoniae;2015250393;Ciprofloxacin;24.68986332;25.00541728;25.21809685;25.44171203;";QL low level resistance"
Klebsiella pneumoniae;2015250393;Gentamicin;19.82188175;20.03366153;20.16360626;20.37;";AG wild-type"
Klebsiella pneumoniae;2015250393;Cefpodoxime;26.64060753;27.31066736;27.66627107;27.90302627;";BL wild-type"
Klebsiella pneumoniae;2015250393;Ceftriaxone;28.89048914;29.39386248;29.74379827;30.86063393;";BL wild-type"
Klebsiella pneumoniae;2015250393;Cefuroxime;22.47218586;23.00831209;23.13280098;23.44826571;";BL wild-type"
Klebsiella pneumoniae;2015250393;Cefepime;29.08230565;29.72305811;30.06758026;30.10323365;";BL wild-type"
Klebsiella pneumoniae;2015250393;Cefoxitin;22.58210962;23.63271066;24.46485448;24.58804885;";BL wild-type"
Klebsiella pneumoniae;2015250393;Kanamycine;20.77922392;20.8813176;21.09351591;21;";AG wild-type"
Klebsiella pneumoniae;2015250393;Levofloxacin;24.08116828;24.56087607;24.8929222;25.09665017;";QL low level resistance"
Klebsiella pneumoniae;2015250393;Meropenem;28.59262487;29.27230812;30.4612595;30.78192606;";BL wild-type"
Klebsiella pneumoniae;2015250393;Minocyclin;21.29432453;20.86560765;20.58446836;20.3597017;";TET wild-type"
Klebsiella pneumoniae;2015250393;Naladixic acid;15.82566958;15.81827472;14.75454424;14;";QL low level resistance"
Klebsiella pneumoniae;2015250393;Norfloxacin;22.15145896;22.46194576;22.78666969;23.12000886;";QL low level resistance"
Klebsiella pneumoniae;2015250393;Sulfameth./Trimethoprim;6.5112;6.4;6.4;6.4;";SXT multiple mechanisms"
Klebsiella pneumoniae;2015250393;Tetracycline;24.18484406;23.84413863;23.52186031;23.73349454;";TET wild-type"
Klebsiella pneumoniae;2015250393;Temocillin;23.94977492;24.48563216;24.67308719;24.81899256;";BL wild-type"
Klebsiella pneumoniae;2015250393;Tigecycline;18.89432145;18.99526561;18.77660984;18.86793294;";TET wild-type"
Klebsiella pneumoniae;2015250393;Tobramycin;18.98008754;19.18024446;19.29409742;19.4;";AG wild-type"
Klebsiella pneumoniae;2015250393;Piperacillin/Tazobactam;16.750702;16.5499269;16.55024081;16.659084;";BL wild-type"
Klebsiella pneumoniae;2015250535;Amoxicillin clavulanate;19.10040985;19.41;20.13;20.36;";ESBL"
Klebsiella pneumoniae;2015250535;Ciprofloxacin;26.82183365;27.73158827;28.36671075;28.50607517;";QL wild-type"
Klebsiella pneumoniae;2015250535;Gentamicin;19.91423862;20.15331946;20.22767684;20.35800622;";AG wild-type"
Klebsiella pneumoniae;2015250535;Cefpodoxime;9.234996596;8.71;6.4;6.4;";ESBL"
Klebsiella pneumoniae;2015250535;Ceftriaxone;15.81175989;15.62;15.4;15.29;";ESBL"
Klebsiella pneumoniae;2015250535;Cefuroxime;6.4;6.4;6.4;6.4;";ESBL"
Klebsiella pneumoniae;2015250535;Cefepime;21.515163;22.14;22.15;22.37;";ESBL"
Klebsiella pneumoniae;2015250535;Cefoxitin;20.75816591;21.73;23.12;23.55;";ESBL"
Klebsiella pneumoniae;2015250535;Kanamycine;20.8736695;20.97157563;20.99686563;21.10423205;";AG wild-type"
Klebsiella pneumoniae;2015250535;Levofloxacin;25.74845571;26.61902009;26.98480694;27.2136244;";QL wild-type"
Klebsiella pneumoniae;2015250535;Meropenem;28.39619665;28.7;29.24;29.71;";ESBL"
Klebsiella pneumoniae;2015250535;Minocyclin;21.00658721;19.94216064;19.28085613;18.78594165;";TET wild-type"
Klebsiella pneumoniae;2015250535;Naladixic acid;21.4102917;22.47194303;22.6815631;22.0478811;";QL wild-type"
Klebsiella pneumoniae;2015250535;Norfloxacin;24.16161985;25.02153749;25.32763726;25.54277157;";QL wild-type"
Klebsiella pneumoniae;2015250535;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";SXT multiple mechanisms"
Klebsiella pneumoniae;2015250535;Tetracycline;23.46126437;22.80290385;22.14583439;21.5155997;";TET wild-type"
Klebsiella pneumoniae;2015250535;Tigecycline;18.32889305;18.13716133;18.1317351;18.23846734;";TET wild-type"
Klebsiella pneumoniae;2015250535;Tobramycin;19.30076363;19.40990096;19.52418279;19.59267794;";AG wild-type"
Klebsiella pneumoniae;2015250535;Piperacillin/Tazobactam;20.97180476;21.1034936;21.31;21.43;";ESBL"
Klebsiella pneumoniae;2015250617;Amoxicillin clavulanate;21.73452803;22.26270213;22.87445498;23.29515761;";BL wild-type"
Klebsiella pneumoniae;2015250617;Ciprofloxacin;22.47013585;23.31971944;24.98643116;26.09;";QL low level resistance"
Klebsiella pneumoniae;2015250617;Gentamicin;18.89290846;18.98938014;19.39104566;19.62;";AG wild-type"
Klebsiella pneumoniae;2015250617;Cefpodoxime;25.02999005;25.41073373;25.73969455;25.94417143;";BL wild-type"
Klebsiella pneumoniae;2015250617;Ceftriaxone;27.00193732;27.85976083;28.74083832;29.63266415;";BL wild-type"
Klebsiella pneumoniae;2015250617;Cefuroxime;20.89781624;21.09074068;21.75796824;22.03601818;";BL wild-type"
Klebsiella pneumoniae;2015250617;Cefepime;28.04906045;28.56149392;29.70510595;30.11829111;";BL wild-type"
Klebsiella pneumoniae;2015250617;Cefoxitin;21.64141634;22.38575725;23.00281024;23.21154464;";BL wild-type"
Klebsiella pneumoniae;2015250617;Kanamycine;19.39790129;19.41408675;19.73342471;20.02;";AG wild-type"
Klebsiella pneumoniae;2015250617;Levofloxacin;21.31447893;21.85656923;22.69364306;19.64;";QL low level resistance"
Klebsiella pneumoniae;2015250617;Meropenem;27.13115447;27.55883387;28.22706944;28.58941249;";BL wild-type"
Klebsiella pneumoniae;2015250617;Minocyclin;16.00452506;15.79989451;14.85316545;14;";RND pump"
Klebsiella pneumoniae;2015250617;Naladixic acid;19.61875919;20.04283921;19.61464479;18.23;";QL low level resistance"
Klebsiella pneumoniae;2015250617;Norfloxacin;21.11363;21.63727807;22.48613701;22.78;";QL low level resistance"
Klebsiella pneumoniae;2015250617;Sulfameth./Trimethoprim;24.03684568;23.9544519;23.63722633;23.02020127;";SXT wild-type"
Klebsiella pneumoniae;2015250617;Tetracycline;6.4;6.4;6.4;6.4;";RND pump"
Klebsiella pneumoniae;2015250617;Temocillin;21.5316458;21.81470425;22.26532265;22.56244969;";BL wild-type"
Klebsiella pneumoniae;2015250617;Tigecycline;16.0297307;16.12204944;16.23516283;16.33;";TET wild-type"
Klebsiella pneumoniae;2015250617;Tobramycin;18.24237445;18.25500014;18.55923232;18.75;";AG wild-type"
Klebsiella pneumoniae;2015250617;Piperacillin/Tazobactam;20.45646679;20.78977815;21.30267893;21.40630769;";BL wild-type"
Klebsiella pneumoniae;2015250742;Amoxicillin clavulanate;21.1785761;21.54239734;22.36372128;22.68891959;";BL wild-type"
Klebsiella pneumoniae;2015250742;Ciprofloxacin;22.03563297;22.24476975;22.77368302;23.11040632;";QL low level resistance"
Klebsiella pneumoniae;2015250742;Gentamicin;19.1856188;19.41688858;19.71;19.72;";AG wild-type"
Klebsiella pneumoniae;2015250742;Cefpodoxime;23.84850331;24.14650275;25.02399859;25.3240417;";BL wild-type"
Klebsiella pneumoniae;2015250742;Ceftriaxone;25.7742633;26.29019663;26.96234765;27.58566387;";BL wild-type"
Klebsiella pneumoniae;2015250742;Cefuroxime;19.61050093;19.84429467;20.05848209;20.47348095;";BL wild-type"
Klebsiella pneumoniae;2015250742;Cefepime;27.54260652;28.03143977;28.69833379;28.94939568;";BL wild-type"
Klebsiella pneumoniae;2015250742;Cefoxitin;19.73303669;20.7728869;21.4974571;22.03957052;";BL wild-type"
Klebsiella pneumoniae;2015250742;Kanamycine;19.70822085;20.03780632;20.16;20.23;";AG wild-type"
Klebsiella pneumoniae;2015250742;Levofloxacin;21.43179145;21.72925847;22.46142821;22.68422606;";QL low level resistance"
Klebsiella pneumoniae;2015250742;Meropenem;26.73044345;27.02060614;27.85341626;28.27989421;";BL wild-type"
Klebsiella pneumoniae;2015250742;Minocyclin;15.92450396;15.48945735;14.97248071;14.22585757;";TET wild-type"
Klebsiella pneumoniae;2015250742;Naladixic acid;14.63008546;14.43889347;12.18;10.8;";QL low level resistance"
Klebsiella pneumoniae;2015250742;Norfloxacin;19.17983649;19.49502986;20.03952066;20.2679581;";QL low level resistance"
Klebsiella pneumoniae;2015250742;Sulfameth./Trimethoprim;20.25941141;19.72072634;18.97761612;18.35976143;";SXT wild-type"
Klebsiella pneumoniae;2015250742;Tetracycline;19.71148817;19.62258838;19.4958613;19.07240234;";TET wild-type"
Klebsiella pneumoniae;2015250742;Temocillin;20.24122629;20.64997689;20.88489639;21.28677141;";BL wild-type"
Klebsiella pneumoniae;2015250742;Tigecycline;15.79829214;16.33025568;17.40849471;17.07385104;";TET wild-type"
Klebsiella pneumoniae;2015250742;Tobramycin;18.54952873;18.75262277;18.98;19.3;";AG wild-type"
Klebsiella pneumoniae;2015250742;Piperacillin/Tazobactam;20.4504431;20.87097993;21.2107384;21.70815135;";BL wild-type"
Klebsiella pneumoniae;2015250776;Amoxicillin clavulanate;20.44748368;21.5290928;22.36897744;23.44620372;";BL wild-type"
Klebsiella pneumoniae;2015250776;Ciprofloxacin;18.97144035;19.8432679;19.62175526;19.51557179;";QL high level resistance"
Klebsiella pneumoniae;2015250776;Gentamicin;18.56791683;19.61140176;21.22;22.98;";AG wild-type"
Klebsiella pneumoniae;2015250776;Cefpodoxime;23.95698183;25.13522707;25.87181961;26.29172761;";BL wild-type"
Klebsiella pneumoniae;2015250776;Ceftriaxone;25.61862691;27.00867946;28.46868019;30.05468883;";BL wild-type"
Klebsiella pneumoniae;2015250776;Cefuroxime;19.08501211;20.02383795;20.76;18.28;";BL wild-type"
Klebsiella pneumoniae;2015250776;Cefepime;27.97265355;29.21888704;30.85123191;31.92081982;";BL wild-type"
Klebsiella pneumoniae;2015250776;Cefoxitin;19.73864295;21.85030277;23.74819487;23.94258525;";BL wild-type"
Klebsiella pneumoniae;2015250776;Kanamycine;19.09790006;20.25288191;22.36;23.22;";AG wild-type"
Klebsiella pneumoniae;2015250776;Levofloxacin;18.44399817;18.98668193;18.57175458;18.4507063;";QL high level resistance"
Klebsiella pneumoniae;2015250776;Meropenem;22.05455414;26.09099676;28.81164462;30.68312645;";BL wild-type"
Klebsiella pneumoniae;2015250776;Minocyclin;14.74527253;14.85227775;15.38262039;15.59977737;";TET wild-type"
Klebsiella pneumoniae;2015250776;Naladixic acid;10.2950257;9.983828001;7.75;7.84;";QL high level resistance"
Klebsiella pneumoniae;2015250776;Norfloxacin;16.21918167;16.76821627;16.56052872;16.5434183;";QL high level resistance"
Klebsiella pneumoniae;2015250776;Sulfameth./Trimethoprim;18.77168893;21.42017271;18.16;15.38;";SXT multiple mechanisms"
Klebsiella pneumoniae;2015250776;Tetracycline;18.5727195;19.61006102;20.79930317;21.29267123;";TET wild-type"
Klebsiella pneumoniae;2015250776;Temocillin;20.12271661;21.11003165;21.84;21.93;";BL wild-type"
Klebsiella pneumoniae;2015250776;Tigecycline;14.44516121;14.7505014;16.02930464;16.757699;";TET wild-type"
Klebsiella pneumoniae;2015250776;Tobramycin;18.55420686;18.88853564;19.84;20.37;";AG wild-type"
Klebsiella pneumoniae;2015250776;Piperacillin/Tazobactam;20.25949662;21.18686131;21.74;22.04;";BL wild-type"
Klebsiella pneumoniae;2015251303;Amoxicillin clavulanate;17.70106837;17.7553691;18.13635602;18.3347672;";BL wild-type"
Klebsiella pneumoniae;2015251303;Ciprofloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Klebsiella pneumoniae;2015251303;Gentamicin;18.36245497;18.3617812;19.72086696;20.23;";AG wild-type"
Klebsiella pneumoniae;2015251303;Cefpodoxime;23.10454697;23.41812188;23.84879389;24.25502865;";BL wild-type"
Klebsiella pneumoniae;2015251303;Ceftriaxone;25.42108989;25.64345807;26.7664548;27.20324335;";BL wild-type"
Klebsiella pneumoniae;2015251303;Cefuroxime;18.0307176;18.45;18.87;19.09;";BL wild-type"
Klebsiella pneumoniae;2015251303;Cefepime;27.09915349;27.63885298;28.38704917;28.57519054;";BL wild-type"
Klebsiella pneumoniae;2015251303;Cefoxitin;18.23843893;18.67395424;19.73565245;20.0563475;";BL wild-type"
Klebsiella pneumoniae;2015251303;Kanamycine;6.4;6.4;6.4;6.4;";APH-3"
Klebsiella pneumoniae;2015251303;Levofloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Klebsiella pneumoniae;2015251303;Meropenem;26.81522108;27.3727837;27.95522526;28.42527648;";BL wild-type"
Klebsiella pneumoniae;2015251303;Minocyclin;10.30707494;9.970961696;9.449906691;9.229014678;";RND pump"
Klebsiella pneumoniae;2015251303;Naladixic acid;6.4;6.4;6.4;6.4;";QL high level resistance"
Klebsiella pneumoniae;2015251303;Norfloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Klebsiella pneumoniae;2015251303;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";SXT multiple mechanisms"
Klebsiella pneumoniae;2015251303;Tetracycline;6.4;6.4;6.4;6.4;";RND pump"
Klebsiella pneumoniae;2015251303;Temocillin;19.83913897;20.25;20.77;20.8;";BL wild-type"
Klebsiella pneumoniae;2015251303;Tigecycline;14.12569103;13.92111659;13.79410114;13.99308961;";TET wild-type"
Klebsiella pneumoniae;2015251303;Tobramycin;18.02822205;18.14941564;18.46559147;18.66;";APH-3"
Klebsiella pneumoniae;2015251303;Piperacillin/Tazobactam;17.93612868;18.46;18.99;19.21;";BL wild-type"
Klebsiella pneumoniae;2015251675;Amoxicillin clavulanate;22.16784248;22.81175685;23.42166164;23.54498029;";BL wild-type"
Klebsiella pneumoniae;2015251675;Ciprofloxacin;29.3779757;30.09516279;30.4836019;30.63086046;";QL wild-type"
Klebsiella pneumoniae;2015251675;Gentamicin;19.06874937;19.29800123;19.59812792;19.81160026;";AG wild-type"
Klebsiella pneumoniae;2015251675;Cefpodoxime;25.22988098;25.73750574;26.38744591;26.69514159;";BL wild-type"
Klebsiella pneumoniae;2015251675;Ceftriaxone;25.33332431;25.86449289;26.23698442;27.03478739;";BL wild-type"
Klebsiella pneumoniae;2015251675;Cefuroxime;23.02292654;23.6126286;24.25;24.4;";BL wild-type"
Klebsiella pneumoniae;2015251675;Cefepime;28.6123292;29.19934467;29.74155875;30.30111468;";BL wild-type"
Klebsiella pneumoniae;2015251675;Cefoxitin;21.82942162;22.34778607;22.90427401;23.13046882;";BL wild-type"
Klebsiella pneumoniae;2015251675;Kanamycine;20.15156919;20.44015191;20.4756346;20.44965555;";AG wild-type"
Klebsiella pneumoniae;2015251675;Levofloxacin;28.22171532;28.90867556;29.31461189;29.47480516;";QL wild-type"
Klebsiella pneumoniae;2015251675;Meropenem;27.2017904;27.69865531;28.18693914;28.18036607;";BL wild-type"
Klebsiella pneumoniae;2015251675;Minocyclin;24.18677985;24.29016543;24.03120098;23.75791477;";TET wild-type"
Klebsiella pneumoniae;2015251675;Naladixic acid;24.90977785;25.41571492;25.83995912;25.73543686;";QL wild-type"
Klebsiella pneumoniae;2015251675;Norfloxacin;26.28598487;26.71297119;27.08042009;27.23210858;";QL wild-type"
Klebsiella pneumoniae;2015251675;Sulfameth./Trimethoprim;26.78532089;26.82373234;26.81;26.89;";SXT wild-type"
Klebsiella pneumoniae;2015251675;Tetracycline;24.81350216;24.90427175;25.51158116;25.21544645;";TET wild-type"
Klebsiella pneumoniae;2015251675;Temocillin;20.35251924;20.76465877;20.37;19.83;";BL wild-type"
Klebsiella pneumoniae;2015251675;Tigecycline;19.52528593;19.60832387;19.74049227;19.82935194;";TET wild-type"
Klebsiella pneumoniae;2015251675;Tobramycin;18.88617897;18.998786;19.19406489;19.29973569;";AG wild-type"
Klebsiella pneumoniae;2015251675;Piperacillin/Tazobactam;23.51223154;23.82722532;24.16;24.35;";BL wild-type"
Klebsiella pneumoniae;2015251720;Amoxicillin clavulanate;14.97;14.84;12.61;11.91;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251720;Ciprofloxacin;15.9171052;16.04797537;15.9;15.6;";QL high level resistance"
Klebsiella pneumoniae;2015251720;Gentamicin;9.340364402;8.92;6.95;6.4;";AG multiple mechanisms"
Klebsiella pneumoniae;2015251720;Cefpodoxime;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251720;Ceftriaxone;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251720;Cefuroxime;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251720;Cefepime;13.78;13.47;13.38;13.28;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251720;Cefoxitin;20.13;20.47;21.1;21.5;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251720;Kanamycine;13.36477085;13.26;11.55;10.91;";AG multiple mechanisms"
Klebsiella pneumoniae;2015251720;Levofloxacin;19.18429697;19.41632549;18.99;19.41;";QL high level resistance"
Klebsiella pneumoniae;2015251720;Meropenem;25.1;25.19;25.65;25.83;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251720;Minocyclin;16.13807316;15.79933932;15.47;14.75;";RND pump"
Klebsiella pneumoniae;2015251720;Naladixic acid;16.53355823;16.54;16.13;12.69;";QL high level resistance"
Klebsiella pneumoniae;2015251720;Norfloxacin;14.94775091;15.27330212;15.71;15.26;";QL high level resistance"
Klebsiella pneumoniae;2015251720;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";SXT multiple mechanisms"
Klebsiella pneumoniae;2015251720;Tetracycline;8.603338386;6.4;6.4;6.4;";RND pump"
Klebsiella pneumoniae;2015251720;Temocillin;19.82972225;20.0226881;19.07;19.19;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251720;Tigecycline;15.70483207;15.69701844;15.82;15.92;";TET wild-type"
Klebsiella pneumoniae;2015251720;Tobramycin;10.63229448;8.61;8.03;7.79;";AG multiple mechanisms"
Klebsiella pneumoniae;2015251720;Piperacillin/Tazobactam;16.31581035;16.53336949;15.34;14.62;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251834;Amoxicillin clavulanate;19.94;20.23;20.79;21.2;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251834;Ciprofloxacin;22.35410006;22.87780653;23.54836792;23.96384945;";QL wild-type"
Klebsiella pneumoniae;2015251834;Gentamicin;19.09110852;19.27892539;19.82127002;20.14;";AG wild-type"
Klebsiella pneumoniae;2015251834;Cefpodoxime;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251834;Ceftriaxone;11.36;10.5;9.23;8.81;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251834;Cefuroxime;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251834;Cefepime;18.96;18.54;18.45;18.47;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251834;Cefoxitin;21.6;22.07;22.79;23.02;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251834;Kanamycine;19.73912298;19.83974289;20.26175209;20.34;";AG wild-type"
Klebsiella pneumoniae;2015251834;Levofloxacin;21.09745492;21.41771098;21.92331397;21.92871451;";QL wild-type"
Klebsiella pneumoniae;2015251834;Meropenem;26.98;27.57;28.23;28.3;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015251834;Minocyclin;17.94104279;17.50365111;17.06771675;16.35035199;";TET wild-type"
Klebsiella pneumoniae;2015251834;Naladixic acid;20.6529324;20.76698364;20.47056011;19.83;";QL wild-type"
Klebsiella pneumoniae;2015251834;Norfloxacin;20.55162421;20.76693276;21.30656812;21.43268296;";QL wild-type"
Klebsiella pneumoniae;2015251834;Tetracycline;9.870943126;8.818273749;6.4;6.4;";Efflux NOT tetB"
Klebsiella pneumoniae;2015251834;Tigecycline;17.0730132;17.08098064;17.28760277;17.59303776;";TET wild-type"
Klebsiella pneumoniae;2015251834;Tobramycin;18.64896767;18.75736419;18.97882969;19.19;";AG wild-type"
Klebsiella pneumoniae;2015251834;Piperacillin/Tazobactam;20.2305507;20.55105698;21.10814126;21.28882196;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015252085;Amoxicillin clavulanate;22.14485171;22.25741918;22.46;22.66;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015252085;Ciprofloxacin;23.95461571;24.51;25.43;26.67;";QL low level resistance"
Klebsiella pneumoniae;2015252085;Gentamicin;19.19566602;19.32;20.45;20.78;";AG wild-type"
Klebsiella pneumoniae;2015252085;Cefpodoxime;23.51479859;23.64720054;24.05;24.27;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015252085;Ceftriaxone;25.95095593;26.18700925;26.98;27.06;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015252085;Cefuroxime;19.29121352;19.41;17.67;17.41;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015252085;Cefepime;27.4088875;27.77535044;28.33;28.51;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015252085;Cefoxitin;19.60843254;19.81786555;15.07;14.65;";BSBL or other beta-lactamase"
Klebsiella pneumoniae;2015252085;Kanamycine;20.04515603;20.23;20.66;20.9;";AG wild-type"
