organism;checkin;antibiotic;diameter 6h;diameter 8h;diameter 12h;diameter 18h;phenotypes
Escherichia coli;2015405839;Ampicillin;6.5112;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015405839;Ciprofloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015405839;Gentamicin;11.57506985;10.94686424;9.126104151;7.30187921;";Aminoglycoside multiple mechanisms"
Escherichia coli;2015405839;Cefpodoxime;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015405839;Ceftriaxone;6.5112;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015405839;Cefuroxime;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015405839;Cefepime;9.232676427;7.461445222;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015405839;Cefoxitin;12.20238126;13.38036608;13.65439034;12.57039264;";other Beta-lactamases*"
Escherichia coli;2015405839;Levofloxacin;8.712222602;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015405839;Meropenem;26.96250502;28.14095555;28.35239125;28.80985101;";other Beta-lactamases*"
Escherichia coli;2015405839;Minocyclin;20;20;19;19;";Tetracycline wild-type"
Escherichia coli;2015405839;Naladixic acid;6.3528;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015405839;Norfloxacin;6.3528;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015405839;Sulfameth./Trimethoprim;6.3528;6.4;6.4;6.4;";Sulfameth./Trimethoprim non-wild-type"
Escherichia coli;2015405839;Tetracycline;22;22;21;20;";Tetracycline wild-type"
Escherichia coli;2015405839;Tobramycin;12.63336821;11.66969605;9.989328188;8.918624436;";Aminoglycoside multiple mechanisms"
Escherichia coli;2015405839;Piperacillin/Tazobactam;11.0419702;10.51789155;9.56;9.03;";other Beta-lactamases*"
Escherichia coli;2015406641;Amoxicillin clavulanate;12.41906063;12.74023242;12.62827169;12.61680813;";other Beta-lactamases*"
Escherichia coli;2015406641;Ampicillin;6.5112;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015406641;Ciprofloxacin;7.103513497;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015406641;Gentamicin;13.67880558;13.59851705;13.37292305;13.04430006;";Aminoglycoside multiple mechanisms"
Escherichia coli;2015406641;Cefpodoxime;22.26254136;23.31232344;23.95349169;24.49914768;";other Beta-lactamases*"
Escherichia coli;2015406641;Ceftriaxone;27.68349202;28.32554565;29.51569077;30.13009766;";other Beta-lactamases*"
Escherichia coli;2015406641;Cefuroxime;18.35393675;20.33721459;20.69;21.31;";other Beta-lactamases*"
Escherichia coli;2015406641;Cefepime;27.15103484;28.01358345;28.73663114;29.24979314;";other Beta-lactamases*"
Escherichia coli;2015406641;Cefoxitin;21.93940578;23.63637876;25.02158771;26.30596294;";other Beta-lactamases*"
Escherichia coli;2015406641;Levofloxacin;9.578362415;9.551965172;8.819437625;7.28276431;";Quinolone high level resistance"
Escherichia coli;2015406641;Meropenem;29.69283318;30.57192691;31.45147257;31.78745062;";other Beta-lactamases*"
Escherichia coli;2015406641;Minocyclin;11.46184402;11.67152475;10.18510048;9.546583422;";tetB / tetM"
Escherichia coli;2015406641;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015406641;Norfloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015406641;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";Sulfameth./Trimethoprim non-wild-type"
Escherichia coli;2015406641;Tetracycline;6.4;6.4;6.4;6.4;";tetB / tetM"
Escherichia coli;2015406641;Tobramycin;13.67261867;12.62064699;11.99796286;10.63628446;";Aminoglycoside multiple mechanisms"
Escherichia coli;2015406641;Piperacillin/Tazobactam;13.059369;12.52175625;12.3;12.41;";other Beta-lactamases*"
Escherichia coli;2015407546;Amoxicillin clavulanate;18.03960094;18.45831787;18.75020864;19.19260553;";other Beta-lactamases*"
Escherichia coli;2015407546;Ampicillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015407546;Ciprofloxacin;7.141090202;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015407546;Gentamicin;9.338692989;7.217394987;6.4;6.4;";Aminoglycoside multiple mechanisms"
Escherichia coli;2015407546;Cefpodoxime;23.33243839;24.0811561;24.18647106;24.39811671;";other Beta-lactamases*"
Escherichia coli;2015407546;Ceftriaxone;28.34121735;29.42208503;29.67498647;30.60163645;";other Beta-lactamases*"
Escherichia coli;2015407546;Cefuroxime;21.08667388;21.64013148;21.84;22.28;";other Beta-lactamases*"
Escherichia coli;2015407546;Cefepime;29.29514613;30.62118472;30.83348532;31.57428262;";other Beta-lactamases*"
Escherichia coli;2015407546;Cefoxitin;21.07600558;22.69980698;23.73653539;24.47480702;";other Beta-lactamases*"
Escherichia coli;2015407546;Levofloxacin;11.57753632;10.6148491;9.55;7.340909154;";Quinolone high level resistance"
Escherichia coli;2015407546;Meropenem;30.51016125;31.8206492;32.48673498;32.88172058;";other Beta-lactamases*"
Escherichia coli;2015407546;Minocyclin;21;21;19;18;";Tetracycline wild-type"
Escherichia coli;2015407546;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015407546;Norfloxacin;6.3528;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015407546;Sulfameth./Trimethoprim;6.3528;6.4;6.4;6.4;";Sulfameth./Trimethoprim non-wild-type"
Escherichia coli;2015407546;Tetracycline;9.574869106;6.4;6.4;6.4;";Efflux NOT tetB"
Escherichia coli;2015407546;Tobramycin;14.56731858;14.22267633;13.8;12.73;";Aminoglycoside multiple mechanisms"
Escherichia coli;2015407546;Piperacillin/Tazobactam;22.4546974;22.91169412;23.23;23.51;";other Beta-lactamases*"
Escherichia coli;2015410547;Amoxicillin clavulanate;15.28523949;15.06820475;14.94;14.85;";other Beta-lactamases*"
Escherichia coli;2015410547;Ampicillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015410547;Ciprofloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015410547;Gentamicin;19.52644367;19.94064584;20.48341375;21.94515265;";Aminoglycoside wild-type"
Escherichia coli;2015410547;Cefpodoxime;24.0552496;24.47122127;24.57;24.61;";other Beta-lactamases*"
Escherichia coli;2015410547;Ceftriaxone;26.77886851;27.15081916;27.35;27.61;";other Beta-lactamases*"
Escherichia coli;2015410547;Cefuroxime;21.5375889;21.60495207;21.63;21.75;";other Beta-lactamases*"
Escherichia coli;2015410547;Cefepime;26.48314113;27.07211052;27.23;27.3;";other Beta-lactamases*"
Escherichia coli;2015410547;Cefoxitin;22.15873928;22.68590808;21.36;21.25;";other Beta-lactamases*"
Escherichia coli;2015410547;Levofloxacin;7.601183066;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015410547;Meropenem;28.82943184;29.17020095;29.74;30.09;";other Beta-lactamases*"
Escherichia coli;2015410547;Minocyclin;13.77995942;13.69592176;12.63066383;12.09821508;";tetB / tetM"
Escherichia coli;2015410547;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015410547;Norfloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015410547;Sulfameth./Trimethoprim;8.716306607;6.4;6.4;6.4;";Sulfameth./Trimethoprim non-wild-type"
Escherichia coli;2015410547;Tetracycline;6.4;6.4;6.4;6.4;";tetB / tetM"
Escherichia coli;2015410547;Tobramycin;18.54902011;18.77137867;19.28346369;19.51496042;";Aminoglycoside wild-type"
Escherichia coli;2015410547;Piperacillin/Tazobactam;16.67266561;16.6518481;16.56;16.74;";other Beta-lactamases*"
Escherichia coli;2015410651;Amoxicillin clavulanate;16.85810286;16.98;16.43;15.59;";ESBL"
Escherichia coli;2015410651;Ampicillin;6.5112;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015410651;Ciprofloxacin;6.463203119;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015410651;Gentamicin;11.03996426;9.030254681;6.4;6.4;";Aminoglycoside multiple mechanisms"
Escherichia coli;2015410651;Cefpodoxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015410651;Ceftriaxone;11.46501773;9.46;6.4;6.4;";ESBL"
Escherichia coli;2015410651;Cefuroxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015410651;Cefepime;16.95782902;15.59;13.91;11.67;";ESBL"
Escherichia coli;2015410651;Cefoxitin;17.07879447;17.73;18.68;19.18;";ESBL"
Escherichia coli;2015410651;Levofloxacin;6.4056;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015410651;Meropenem;29.12993739;29.5;29.89;30.42;";ESBL"
Escherichia coli;2015410651;Minocyclin;6.4;6.4;6.4;6.4;";tetB / tetM"
Escherichia coli;2015410651;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015410651;Norfloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015410651;Sulfameth./Trimethoprim;17.70478107;8.70475311;6.4;6.4;";Sulfameth./Trimethoprim non-wild-type"
Escherichia coli;2015410651;Tetracycline;6.5112;6.4;6.4;6.4;";tetB / tetM"
Escherichia coli;2015410651;Tobramycin;11.89352476;10.20186481;6.63034305;6.4;";Aminoglycoside multiple mechanisms"
Escherichia coli;2015410651;Piperacillin/Tazobactam;17.26975972;16.97827229;15.79;15.29;";ESBL"
Escherichia coli;2015411469;Amoxicillin clavulanate;16.54;16.45;16.04;15.7;";other Beta-lactamases*"
Escherichia coli;2015411469;Ampicillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015411469;Ciprofloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015411469;Gentamicin;18.66815675;20.33831655;21.22002387;21.7142953;";Aminoglycoside wild-type"
Escherichia coli;2015411469;Cefpodoxime;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015411469;Ceftriaxone;10.2;9.55;8.71;8.71;";other Beta-lactamases*"
Escherichia coli;2015411469;Cefuroxime;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015411469;Cefepime;16.55;16.11;15.5;15.32;";other Beta-lactamases*"
Escherichia coli;2015411469;Cefoxitin;21.31;23.41;18.38;18.28;";other Beta-lactamases*"
Escherichia coli;2015411469;Levofloxacin;12.95409503;10.82670615;9.982471431;9.229584509;";Quinolone high level resistance"
Escherichia coli;2015411469;Meropenem;28.45;28.94;29.41;29.66;";other Beta-lactamases*"
Escherichia coli;2015411469;Minocyclin;21;21;20;19;";Tetracycline wild-type"
Escherichia coli;2015411469;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015411469;Norfloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015411469;Sulfameth./Trimethoprim;25.43557902;25.94267612;26.28;26.24;";Sulfameth./Trimethoprim wild-type"
Escherichia coli;2015411469;Tetracycline;9.55726816;6.4;6.4;6.4;";Efflux NOT tetB"
Escherichia coli;2015411469;Tobramycin;12.5300571;11.89599149;11.24493488;9.550183266;";ANT(4')/AAC(6')-Ib"
Escherichia coli;2015411469;Piperacillin/Tazobactam;19.29239617;19.08641851;19.1;19.2;";other Beta-lactamases*"
Escherichia coli;2016310010;Amoxicillin clavulanate;9.27;8.706149055;7.15;7.31;";other Beta-lactamases*"
Escherichia coli;2016310010;Ampicillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310010;Ciprofloxacin;6.4;6.3528;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2016310010;Gentamicin;6.4;7.250537834;6.4;6.4;";Aminoglycoside multiple mechanisms"
Escherichia coli;2016310010;Cefpodoxime;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310010;Ceftriaxone;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310010;Cefuroxime;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310010;Cefepime;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310010;Cefoxitin;6.4;6.3528;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310010;Levofloxacin;;12.4206255;12.00164064;11.66933672;";Quinolone high level resistance"
Escherichia coli;2016310010;Meropenem;14.51;16.03520444;14.33;14.81;";other Beta-lactamases*"
Escherichia coli;2016310010;Minocyclin;;20;19;16;";Tetracycline wild-type"
Escherichia coli;2016310010;Naladixic acid;6.4;6.3528;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2016310010;Norfloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2016310010;Tetracycline;6.4;6.4;6.4;6.4;";Efflux NOT tetB"
Escherichia coli;2016310010;Temocillin;9.623225505;11.56468769;8.45;7.91;";other Beta-lactamases*"
Escherichia coli;2016310010;Tobramycin;;11.5;9.680182189;8.195573752;";Aminoglycoside multiple mechanisms"
Escherichia coli;2016310010;Piperacillin/Tazobactam;;12.11286627;9.45;9.88;";other Beta-lactamases*"
Escherichia coli;2016310089;Amoxicillin clavulanate;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310089;Ampicillin;6.4056;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310089;Ciprofloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2016310089;Gentamicin;19.16960599;20.15824296;21.40401777;23.4147465;";Aminoglycoside wild-type"
Escherichia coli;2016310089;Cefpodoxime;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310089;Ceftriaxone;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310089;Cefuroxime;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310089;Cefepime;15.80798752;15.60550963;15.16905725;14.32;";other Beta-lactamases*"
Escherichia coli;2016310089;Cefoxitin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310089;Levofloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2016310089;Meropenem;12.94030894;13.16910968;12.73249352;9.67;";other Beta-lactamases*"
Escherichia coli;2016310089;Minocyclin;6.4;9.030830851;6.4;6.4;";tetB / tetM"
Escherichia coli;2016310089;Naladixic acid;6.3528;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2016310089;Norfloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2016310089;Tetracycline;6.4;6.4;6.4;6.4;";tetB / tetM"
Escherichia coli;2016310089;Temocillin;13.7946848;14.0958076;11.8;12.09;";other Beta-lactamases*"
Escherichia coli;2016310089;Tobramycin;19.42208413;19.7022049;20.575831;20.90815029;";Aminoglycoside wild-type"
Escherichia coli;2016310089;Piperacillin/Tazobactam;8.708803432;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016310105;Amoxicillin clavulanate;10.60831348;10.09472247;8.067522088;7.46854087;";NDM"
Escherichia coli;2016310105;Ampicillin;6.4;6.4;6.4;6.4;";NDM"
Escherichia coli;2016310105;Ciprofloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2016310105;Gentamicin;6.4;6.4;6.4;6.4;";Aminoglycoside multiple mechanisms"
Escherichia coli;2016310105;Cefpodoxime;6.4;6.4;6.4;6.4;";NDM"
Escherichia coli;2016310105;Ceftriaxone;6.4;6.4;6.4;6.4;";NDM"
Escherichia coli;2016310105;Cefuroxime;6.4;6.4;6.4;6.4;";NDM"
Escherichia coli;2016310105;Cefepime;6.4;6.4;6.4;6.4;";NDM"
Escherichia coli;2016310105;Cefoxitin;6.4;6.4;6.4;6.4;";NDM"
Escherichia coli;2016310105;Levofloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2016310105;Meropenem;16.44532944;13.69974323;10.67304691;8.682349544;";NDM"
Escherichia coli;2016310105;Minocyclin;13.16403697;12.51145064;8.775766633;8.503914957;";tetB / tetM"
Escherichia coli;2016310105;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2016310105;Norfloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2016310105;Tetracycline;6.4;6.4;6.4;6.4;";tetB / tetM"
Escherichia coli;2016310105;Temocillin;6.4;6.4;6.4;6.4;";NDM"
Escherichia coli;2016310105;Tobramycin;6.4;6.4;6.4;6.4;";Aminoglycoside multiple mechanisms"
Escherichia coli;2016310105;Piperacillin/Tazobactam;6.4;6.4;6.4;6.4;";NDM"
Escherichia coli;2016883025;Amoxicillin clavulanate;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016883025;Ampicillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016883025;Ciprofloxacin;23.09042073;25.22247238;26.64238106;27.06117167;";Quinolone low level resistance"
Escherichia coli;2016883025;Gentamicin;19.07165246;19.7355269;20.23509328;20.34485283;";Aminoglycoside wild-type"
Escherichia coli;2016883025;Cefpodoxime;21.63449757;22.48384286;22.6897843;22.69266502;";other Beta-lactamases*"
Escherichia coli;2016883025;Ceftriaxone;25.4227469;26.4042888;26.56774199;26.6409121;";other Beta-lactamases*"
Escherichia coli;2016883025;Cefuroxime;18.88625982;19.51455211;19.71;19.17;";other Beta-lactamases*"
Escherichia coli;2016883025;Cefepime;26.78710464;27.91923964;28.10657124;28.3666333;";other Beta-lactamases*"
Escherichia coli;2016883025;Cefoxitin;22.04958331;22.98832219;23.82778376;24.038278;";other Beta-lactamases*"
Escherichia coli;2016883025;Levofloxacin;21.53295969;23.8363962;24.78478989;24.99059708;";Quinolone low level resistance"
Escherichia coli;2016883025;Meropenem;22.14713546;22.66003165;22.16123357;21.85664717;";other Beta-lactamases*"
Escherichia coli;2016883025;Minocyclin;22;21;21;20;";Tetracycline wild-type"
Escherichia coli;2016883025;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone low level resistance"
Escherichia coli;2016883025;Norfloxacin;22.35804812;24.91336919;25.62621554;25.64643874;";Quinolone low level resistance"
Escherichia coli;2016883025;Tetracycline;23;23;23;23;";Tetracycline wild-type"
Escherichia coli;2016883025;Temocillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2016883025;Tobramycin;18.64825728;19.20447;19.42271422;19.38584489;";Aminoglycoside wild-type"
Escherichia coli;2016883025;Piperacillin/Tazobactam;12.08975935;11.77505156;11.46;10.29;";other Beta-lactamases*"
Escherichia coli;20152507021;Amoxicillin clavulanate;17.40226819;17.69887808;17.79893331;17.82876686;";other Beta-lactamases*"
Escherichia coli;20152507021;Ampicillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;20152507021;Ciprofloxacin;20.78330281;21.42161273;21.73579772;22.48184013;";Quinolone low level resistance"
Escherichia coli;20152507021;Gentamicin;19.72123503;20.14480916;20.3336716;21.43840043;";Aminoglycoside wild-type"
Escherichia coli;20152507021;Cefpodoxime;23.21641964;23.82659314;23.83206299;23.86691138;";other Beta-lactamases*"
Escherichia coli;20152507021;Ceftriaxone;27.24777045;28.16824402;28.3308659;28.44101824;";other Beta-lactamases*"
Escherichia coli;20152507021;Cefuroxime;20.58317825;21.19759447;21.31;21.18;";other Beta-lactamases*"
Escherichia coli;20152507021;Cefepime;27.48433918;28.5590237;28.80804937;28.97221855;";other Beta-lactamases*"
Escherichia coli;20152507021;Cefoxitin;22.13845081;23.110948;23.53860059;23.73561926;";other Beta-lactamases*"
Escherichia coli;20152507021;Levofloxacin;19.52754319;20.26313988;20.77918145;21.09835751;";Quinolone low level resistance"
Escherichia coli;20152507021;Meropenem;28.38697253;29.27630175;29.4014222;29.75377347;";other Beta-lactamases*"
Escherichia coli;20152507021;Minocyclin;23;23;21;20;";Tetracycline wild-type"
Escherichia coli;20152507021;Naladixic acid;8.704594181;6.4;6.4;6.4;";Quinolone low level resistance"
Escherichia coli;20152507021;Norfloxacin;18.56654352;19.07933092;19.83196975;20.01512279;";Quinolone low level resistance"
Escherichia coli;20152507021;Tetracycline;23;23;22;22;";Tetracycline wild-type"
Escherichia coli;20152507021;Tobramycin;19.09454583;19.10575886;19.29571837;19.62113843;";Aminoglycoside wild-type"
Escherichia coli;20152507021;Piperacillin/Tazobactam;21.8467884;22.25987737;22.35;22.37;";other Beta-lactamases*"
Escherichia coli;30062;Tigecycline;21;22;22;22;";tetB / tetM"
Escherichia coli;30322;Tigecycline;19;19;19;20;";tetB / tetM"
Escherichia coli;30407;Tigecycline;21;21;21;21;";Tetracycline wild-type"
Escherichia coli;30982;Tigecycline;18;19;20;21;";tetB / tetM"
Escherichia coli;31016;Tigecycline;21;22;22;22;";Tetracycline wild-type"
Escherichia coli;31029;Tigecycline;20;21;21;21;";tetB / tetM"
Escherichia coli;31277;Tigecycline;20;21;21;21;";tetB / tetM"
Escherichia coli;32010;Tigecycline;19;20;21;22;";Tetracycline wild-type"
Escherichia coli;32125;Tigecycline;21;22;23;23;";Tetracycline wild-type"
Escherichia coli;35477;Tigecycline;19;19;19;19;";Tetracycline wild-type"
Escherichia coli;35768;Tigecycline;19;20;19;19;";Tetracycline wild-type"
Escherichia coli;35833;Tigecycline;20;20;21;22;";Tetracycline wild-type"
Escherichia coli;36229;Tigecycline;20;21;21;21;";Tetracycline wild-type"
Escherichia coli;36535;Tigecycline;18;19;20;20;";tetB / tetM"
Escherichia coli;36663;Tigecycline;19;19;19;20;";Tetracycline wild-type"
Escherichia coli;37360;Tigecycline;19;20;20;20;";Tetracycline wild-type"
Escherichia coli;40299;Tigecycline;19;20;21;21;";Tetracycline wild-type"
Escherichia coli;40864;Tigecycline;20;21;21;21;";Tetracycline wild-type"
Escherichia coli;41091;Tigecycline;19;19;18;19;";Tetracycline wild-type"
Escherichia coli;41213;Tigecycline;20;21;21;21;";Tetracycline wild-type"
Escherichia coli;41277;Tigecycline;21;21;21;21;";Tetracycline wild-type"
Escherichia coli;41660;Tigecycline;21;21;21;22;";Tetracycline wild-type"
Escherichia coli;41944;Tigecycline;22;24;24;24;";Tetracycline wild-type"
Escherichia coli;42029;Tigecycline;20;20;20;20;";Tetracycline wild-type"
Escherichia coli;42330;Tigecycline;20;21;21;21;";Tetracycline wild-type"
Escherichia coli;46254;Tigecycline;20;21;21;22;";Tetracycline wild-type"
Escherichia coli;46650;Tigecycline;20;20;20;20;";tetB / tetM"
Escherichia coli;46985;Tigecycline;20;21;22;21;";tetB / tetM"
Escherichia coli;47218;Tigecycline;20;22;22;22;";tetB / tetM"
Escherichia coli;60045;Tigecycline;14;14;14;14;";RND pump"
Escherichia coli;60761;Tigecycline;21;21;22;22;";tetB / tetM"
Escherichia coli;62088;Tigecycline;19;19;20;20;";Tetracycline wild-type"
Escherichia coli;66170;Tigecycline;21;21;22;22;";Tetracycline wild-type"
Escherichia coli;66533;Tigecycline;17;18;19;19;";tetB / tetM"
Escherichia coli;66690;Tigecycline;19;20;20;20;";tetB / tetM"
Escherichia coli;66969;Tigecycline;20;21;21;21;";Tetracycline wild-type"
Escherichia coli;67869;Tigecycline;16;17;17;17;";tetB / tetM"
Escherichia coli;67886;Tigecycline;21;21;22;22;";Tetracycline wild-type"
Escherichia coli;68013;Tigecycline;19;20;21;21;";tetB / tetM"
Escherichia coli;80020;Tigecycline;21;21;22;22;";Tetracycline wild-type"
Escherichia coli;80452;Tigecycline;19;22;22;22;";tetB / tetM"
Escherichia coli;82288;Tigecycline;22;22;23;23;";tetB / tetM"
Escherichia coli;82589;Tigecycline;21;23;23;23;";Tetracycline wild-type"
Escherichia coli;82716;Tigecycline;21;22;22;23;";Tetracycline wild-type"
Escherichia coli;82887;Tigecycline;21;22;22;22;";Tetracycline wild-type"
Escherichia coli;86886;Tigecycline;20;20;20;20;";Tetracycline wild-type"
Escherichia coli;87063;Tigecycline;19;20;21;21;";tetB / tetM"
Escherichia coli;87158;Tigecycline;20;21;21;21;";Tetracycline wild-type"
Escherichia coli;87764;Tigecycline;20;21;21;21;";tetB / tetM"
Escherichia coli;88669;Tigecycline;19;19;20;20;";tetB / tetM"
Escherichia coli;88829;Tigecycline;19;19;19;19;";Tetracycline wild-type"
Escherichia coli;100046;Tigecycline;20;20;21;21;";Tetracycline wild-type"
Escherichia coli;100130;Tigecycline;22;22;23;23;";Tetracycline wild-type"
Escherichia coli;100180;Tigecycline;20;21;22;24;";Tetracycline wild-type"
Escherichia coli;100185;Tigecycline;20;20;21;21;";Tetracycline wild-type"
Escherichia coli;100248;Tigecycline;22;22;22;22;";tetB / tetM"
Escherichia coli;100279;Tigecycline;21;21;21;21;";Tetracycline wild-type"
Escherichia coli;100286;Tigecycline;21;21;22;22;";tetB / tetM"
Escherichia coli;101057;Tigecycline;20;21;21;21;";tetB / tetM"
Escherichia coli;101082;Tigecycline;18;18;18;18;";Tetracycline wild-type"
Escherichia coli;101124;Tigecycline;20;21;22;22;";tetB / tetM"
Escherichia coli;101143;Tigecycline;20;20;20;21;";tetB / tetM"
Escherichia coli;250049;Tigecycline;19;20;20;20;";Tetracycline wild-type"
Escherichia coli;250296;Tigecycline;20;20;21;21;";Tetracycline wild-type"
Escherichia coli;250386;Tigecycline;21;21;21;21;";tetB / tetM"
Escherichia coli;250394;Tigecycline;20;21;21;21;";Tetracycline wild-type"
Escherichia coli;250480;Tigecycline;20;22;22;22;";Tetracycline wild-type"
Escherichia coli;250548;Tigecycline;19;20;21;22;";Tetracycline wild-type"
Escherichia coli;250784;Tigecycline;20;21;22;21;";tetB / tetM"
Escherichia coli;250805;Tigecycline;19;20;22;22;";Tetracycline wild-type"
Escherichia coli;250935;Tigecycline;18;19;20;20;";tetB / tetM"
Escherichia coli;250971;Tigecycline;21;21;21;23;";Tetracycline wild-type"
Escherichia coli;251055;Tigecycline;20;21;22;21;";tetB / tetM"
Escherichia coli;251064;Tigecycline;20;21;21;21;";Tetracycline wild-type"
Escherichia coli;251397;Tigecycline;19;19;20;20;";tetB / tetM"
Escherichia coli;251439;Tigecycline;19;20;20;20;";Tetracycline wild-type"
Escherichia coli;251535;Tigecycline;21;22;23;22;";Tetracycline wild-type"
Escherichia coli;251536;Tigecycline;21;21;22;22;";Tetracycline wild-type"
Escherichia coli;251614;Tigecycline;20;20;20;21;";Tetracycline wild-type"
Escherichia coli;251627;Tigecycline;20;21;21;21;";Tetracycline wild-type"
Escherichia coli;251633;Tigecycline;22;22;21;21;";Tetracycline wild-type"
Escherichia coli;251722;Tigecycline;19;19;21;21;";Tetracycline wild-type"
Escherichia coli;251726;Tigecycline;18;18;19;20;";tetB / tetM"
Escherichia coli;251860;Tigecycline;20;21;21;22;";tetB / tetM"
Escherichia coli;252011;Tigecycline;20;21;22;22;";tetB / tetM"
Escherichia coli;252022;Tigecycline;21;23;23;23;";Tetracycline wild-type"
Escherichia coli;252161;Tigecycline;21;21;21;21;";Tetracycline wild-type"
Escherichia coli;252186;Tigecycline;20;22;22;22;";Tetracycline wild-type"
Escherichia coli;252278;Tigecycline;20;21;22;22;";tetB / tetM"
Escherichia coli;252441;Tigecycline;19;20;20;21;";Tetracycline wild-type"
Escherichia coli;252643;Tigecycline;21;21;21;22;";Tetracycline wild-type"
Escherichia coli;252655;Tigecycline;20;22;23;24;";Tetracycline wild-type"
Escherichia coli;252747;Tigecycline;20;20;20;21;";tetB / tetM"
