organism;checkin;antibiotic;diameter 6h;diameter 8h;diameter 12h;diameter 18h;phenotypes
Escherichia coli;2015251652;Sulfameth./Trimethoprim;;25.8865428515;31.3247837247;35.14;";SXT wild-type"
Escherichia coli;2015251652;Tetracycline;;24.5997007592;28.3661215954;30.9945794544;";TET wild-type"
Escherichia coli;2015251652;Tigecycline;;22.493047886;27.9296544338;27.6688278116;";TET wild-type"
Escherichia coli;2015251652;Tobramycin;;19.6134766403;24.1608111739;23.6291617098;";AG wild-type"
Escherichia coli;2015251652;Piperacillin/Tazobactam;;23.2613814207;31.0740506467;33.47;";BL wild-type"
Escherichia coli;2015251669;Amoxicillin clavulanate;16.6489696962;16.8578392499;17.1671174401;17.2983692993;";BSBL or other beta-lactamase"
Escherichia coli;2015251669;Ampicillin;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Escherichia coli;2015251669;Ciprofloxacin;9.557167838;8.9256432473;8.7;6.4;";QL high level resistance"
Escherichia coli;2015251669;Gentamicin;19.4164284137;21.3042656106;21.3372653137;21.5109515857;";AG wild-type"
Escherichia coli;2015251669;Cefpodoxime;23.338970548;23.5467189992;23.528255085;23.616809816;";BSBL or other beta-lactamase"
Escherichia coli;2015251669;Ceftriaxone;27.2415247405;27.7570130404;27.8702473501;28.3254256993;";BSBL or other beta-lactamase"
Escherichia coli;2015251669;Cefuroxime;21.1825885617;21.5054248931;21.5030492819;21.63;";BSBL or other beta-lactamase"
Escherichia coli;2015251669;Cefepime;28.1352126967;28.5291153566;28.7326121986;29.021966055;";BSBL or other beta-lactamase"
Escherichia coli;2015251669;Cefoxitin;23.1154075138;23.8525643778;23.9554813335;23.9520347735;";BSBL or other beta-lactamase"
Escherichia coli;2015251669;Kanamycine;19.2867396133;19.8253387668;19.9135284281;20.2273583345;";AG wild-type"
Escherichia coli;2015251669;Levofloxacin;11.6861196942;11.3587850852;11.16;9.23;";QL high level resistance"
Escherichia coli;2015251669;Meropenem;29.4663955512;29.6334737707;29.674982617;29.5801683181;";BSBL or other beta-lactamase"
Escherichia coli;2015251669;Minocyclin;14.2094064859;13.7053233522;12.12;12.78;";tetB / tetM"
Escherichia coli;2015251669;Naladixic acid;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251669;Norfloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251669;Sulfameth./Trimethoprim;22.275405349;22.8132333632;22.699900106;22.47;";SXT wild-type"
Escherichia coli;2015251669;Tetracycline;6.4;6.4;6.4;6.4;";tetB / tetM"
Escherichia coli;2015251669;Tigecycline;19.3171938892;19.5145312855;20.37;20.78;";TET wild-type"
Escherichia coli;2015251669;Tobramycin;18.6749471331;19.6127798182;19.3083488627;19.6032385808;";AG wild-type"
Escherichia coli;2015251669;Piperacillin/Tazobactam;19.9128158112;20.0225364053;20.035302336;20.02;";BSBL or other beta-lactamase"
Escherichia coli;2015251711;Amoxicillin clavulanate;14.5296049122;17.8174073008;18.9605946257;20.5479457219;";BSBL or other beta-lactamase"
Escherichia coli;2015251711;Ampicillin;6.5112;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Escherichia coli;2015251711;Ciprofloxacin;6.3528;8.7118316643;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251711;Gentamicin;22.0434842579;25.451762271;26.3753155754;26.5976127628;";AG wild-type"
Escherichia coli;2015251711;Cefpodoxime;18.5;23.1007919325;25.2182348929;25.5145999848;";BSBL or other beta-lactamase"
Escherichia coli;2015251711;Ceftriaxone;22.2476520828;31.2616282642;34.1621076868;34.9476096063;";BSBL or other beta-lactamase"
Escherichia coli;2015251711;Cefuroxime;19.0764965578;20.6927110025;22.67;23.2;";BSBL or other beta-lactamase"
Escherichia coli;2015251711;Cefepime;22.2534143893;30.9636968204;33.7218320752;34.1508893258;";BSBL or other beta-lactamase"
Escherichia coli;2015251711;Cefoxitin;19.5301619006;23.4413091168;26.1821755506;27.2408182375;";BSBL or other beta-lactamase"
Escherichia coli;2015251711;Kanamycine;23.2019058398;25.87176034;26.4566552248;26.8488282052;";AG wild-type"
Escherichia coli;2015251711;Levofloxacin;11.4669834443;12.1052653655;11.4654081567;10.9443990244;";QL high level resistance"
Escherichia coli;2015251711;Meropenem;25.5398443598;33.0655364215;37.3475327246;39.0068456179;";BSBL or other beta-lactamase"
Escherichia coli;2015251711;Minocyclin;24.3942634707;27.4778915365;27.4549641199;26.8232066121;";TET wild-type"
Escherichia coli;2015251711;Naladixic acid;6.5112;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251711;Norfloxacin;6.5112;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251711;Tetracycline;21.7343204255;25.316081794;24.8854880718;24.9976022042;";TET wild-type"
Escherichia coli;2015251711;Tigecycline;19.5262827531;23.2170531323;23.505485473;23.6552581057;";TET wild-type"
Escherichia coli;2015251711;Tobramycin;21.4090495376;25.2615216279;25.6346000358;25.8654352684;";AG wild-type"
Escherichia coli;2015251711;Piperacillin/Tazobactam;15.081874128;17.9231341916;17.91;17.72;";BSBL or other beta-lactamase"
Escherichia coli;2015251712;Amoxicillin clavulanate;21.3985501933;21.6342174374;21.8452896853;22.0645990267;";BL wild-type"
Escherichia coli;2015251712;Ampicillin;20.0277528063;19.9466019888;19.830008097;19.71;";BL wild-type"
Escherichia coli;2015251712;Ciprofloxacin;29.524432119;32.2726744044;35.9167244187;36.8069907935;";QL wild-type"
Escherichia coli;2015251712;Gentamicin;21.5264397315;22.5981505849;24.0650430203;25.3207233845;";AG wild-type"
Escherichia coli;2015251712;Cefpodoxime;25.4357370591;26.0782684762;26.5136202421;26.7195393957;";BL wild-type"
Escherichia coli;2015251712;Ceftriaxone;29.8145358003;31.2185301444;31.5553853356;31.8462288262;";BL wild-type"
Escherichia coli;2015251712;Cefuroxime;22.8781328419;23.7524640281;24.1482388832;24.28;";BL wild-type"
Escherichia coli;2015251712;Cefepime;31.962392316;33.4168112529;33.9071448713;34.1278365129;";BL wild-type"
Escherichia coli;2015251712;Cefoxitin;24.6003044358;26.1643185909;26.5917023134;27.1956507139;";BL wild-type"
Escherichia coli;2015251712;Kanamycine;22.0453517253;22.3868082638;23.0015095519;24.2530045683;";AG wild-type"
Escherichia coli;2015251712;Levofloxacin;27.9533872346;31.0598988737;33.3974999421;33.9959537028;";QL wild-type"
Escherichia coli;2015251712;Meropenem;29.4731372737;31.7529998936;32.2979049125;32.9010059774;";BL wild-type"
Escherichia coli;2015251712;Minocyclin;23.5191260416;23.8412064967;23.8546386564;23.111150032;";TET wild-type"
Escherichia coli;2015251712;Naladixic acid;23.8445386036;25.3148839872;24.9112678547;24.4926104658;";QL wild-type"
Escherichia coli;2015251712;Norfloxacin;27.2011139931;28.7480476803;33.7462193633;34.5537308704;";QL wild-type"
Escherichia coli;2015251712;Sulfameth./Trimethoprim;23.9580114575;24.1495139602;23.0035375069;22.58;";SXT wild-type"
Escherichia coli;2015251712;Tetracycline;24.8203851209;24.5834060865;23.9478999622;23.5398634352;";TET wild-type"
Escherichia coli;2015251712;Tigecycline;21.3096367022;21.5268319617;21.7081748428;21.8363027413;";TET wild-type"
Escherichia coli;2015251712;Tobramycin;20.2390868875;21.090446069;21.6335733715;22.9857868176;";AG wild-type"
Escherichia coli;2015251712;Piperacillin/Tazobactam;24.3984128254;25.2319613325;25.3372004422;25.56;";BL wild-type"
Escherichia coli;2015251744;Amoxicillin clavulanate;14.0082688032;13.5921527636;13.1490041195;12.9332963888;";BSBL or other beta-lactamase"
Escherichia coli;2015251744;Ampicillin;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Escherichia coli;2015251744;Ciprofloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251744;Gentamicin;18.67115791;20.5712487174;20.9710057018;21.8239662838;";AG wild-type"
Escherichia coli;2015251744;Cefpodoxime;21.0916013644;21.8539292896;21.93816749;22.0348290962;";BSBL or other beta-lactamase"
Escherichia coli;2015251744;Ceftriaxone;26.6732107886;28.1629983237;28.210244725;28.8712532891;";BSBL or other beta-lactamase"
Escherichia coli;2015251744;Cefuroxime;19.1889242324;19.8235929902;19.9202172456;19.9615917146;";BSBL or other beta-lactamase"
Escherichia coli;2015251744;Cefepime;25.861225338;26.8191127088;26.9108670525;27.2571659994;";BSBL or other beta-lactamase"
Escherichia coli;2015251744;Cefoxitin;20.6667649932;22.1728160777;22.7919723147;23.2173697859;";BSBL or other beta-lactamase"
Escherichia coli;2015251744;Kanamycine;12.0076541175;9.2120491531;9.6374103078;8.5596275059;";ANT-4/AAC-6"
Escherichia coli;2015251744;Levofloxacin;7.9656285628;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251744;Meropenem;28.5153403348;29.6205835404;30.3197924424;30.8286855932;";BSBL or other beta-lactamase"
Escherichia coli;2015251744;Minocyclin;21.3238876133;21.5376782493;21.4985007387;20.3657698947;";TET wild-type"
Escherichia coli;2015251744;Naladixic acid;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251744;Norfloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251744;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";SXT multiple mechanisms"
Escherichia coli;2015251744;Tetracycline;22.5559701263;23.1220135767;22.6947085179;21.8555090083;";TET wild-type"
Escherichia coli;2015251744;Tigecycline;20.2521331057;21.5227794975;21.7191377089;21.5370737989;";TET wild-type"
Escherichia coli;2015251744;Tobramycin;8.2968274226;7.8636555774;8.4914482722;6.5112;";ANT-4/AAC-6"
Escherichia coli;2015251744;Piperacillin/Tazobactam;17.9100267406;18.0058420247;17.9360052195;16.562460339;";BSBL or other beta-lactamase"
Escherichia coli;2015251753;Amoxicillin clavulanate;15.8001469064;16.0102914311;16.1327623504;16.222372078;";BSBL or other beta-lactamase"
Escherichia coli;2015251753;Ampicillin;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Escherichia coli;2015251753;Ciprofloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251753;Gentamicin;20.5728993185;20.8955301715;21.0146328447;21.4023941118;";AG wild-type"
Escherichia coli;2015251753;Cefpodoxime;19.9483880203;20.6606285401;20.7961355615;20.9956199307;";BSBL or other beta-lactamase"
Escherichia coli;2015251753;Ceftriaxone;26.6977144777;27.7448641299;27.9462037812;28.3254263321;";BSBL or other beta-lactamase"
Escherichia coli;2015251753;Cefuroxime;16.1426941243;16.4481882816;17.0708333297;17.08;";BSBL or other beta-lactamase"
Escherichia coli;2015251753;Cefepime;27.0031522681;28.6885123862;28.7664912968;29.3230939221;";BSBL or other beta-lactamase"
Escherichia coli;2015251753;Cefoxitin;13.3673986649;14.4924728188;14.9113968118;16.1097983004;";BSBL or other beta-lactamase"
Escherichia coli;2015251753;Kanamycine;19.6347205575;20.0390262077;20.4391036414;21.2877096988;";AG wild-type"
Escherichia coli;2015251753;Levofloxacin;9.9799586036;9.7606242225;8.8057930866;8.6050319526;";QL high level resistance"
Escherichia coli;2015251753;Meropenem;30.1571853248;30.6532713997;30.9993636224;30.8576387572;";BSBL or other beta-lactamase"
Escherichia coli;2015251753;Minocyclin;22.1351309229;23.0134150177;21.7387991044;20.039661549;";TET wild-type"
Escherichia coli;2015251753;Naladixic acid;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251753;Norfloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251753;Sulfameth./Trimethoprim;27.0296678424;27.5452141935;27.5842830926;27.58;";SXT wild-type"
Escherichia coli;2015251753;Tetracycline;25.4334269292;25.112081155;24.7787983074;24.352982722;";TET wild-type"
Escherichia coli;2015251753;Tigecycline;20.5690463753;20.6576667409;20.5635329511;20.6675760716;";TET wild-type"
Escherichia coli;2015251753;Tobramycin;19.8055994787;19.9205091096;20.5762602088;20.8769062351;";AG wild-type"
Escherichia coli;2015251753;Piperacillin/Tazobactam;20.0498712658;20.2512546518;20.4603330872;20.57;";BSBL or other beta-lactamase"
Escherichia coli;2015251773;Amoxicillin clavulanate;18.3395464251;18.6470202476;18.7788691451;19.0791550232;";BSBL or other beta-lactamase"
Escherichia coli;2015251773;Ampicillin;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Escherichia coli;2015251773;Ciprofloxacin;25.3539972669;26.7875121019;27.5067202312;27.8031093247;";QL low level resistance"
Escherichia coli;2015251773;Gentamicin;20.4716622846;21.3248630516;21.8297309198;22.2807074853;";AG wild-type"
Escherichia coli;2015251773;Cefpodoxime;23.322235958;23.4369015882;23.5291911728;23.7313589131;";BSBL or other beta-lactamase"
Escherichia coli;2015251773;Ceftriaxone;26.8257622603;27.1547509016;27.776552167;28.0248205166;";BSBL or other beta-lactamase"
Escherichia coli;2015251773;Cefuroxime;20.4813687737;20.78;20.79;21.01;";BSBL or other beta-lactamase"
Escherichia coli;2015251773;Cefepime;28.1374462012;28.2464151642;28.4284930055;28.8212749095;";BSBL or other beta-lactamase"
Escherichia coli;2015251773;Cefoxitin;21.64599377;21.7324739663;22.3696111584;22.6912596781;";BSBL or other beta-lactamase"
Escherichia coli;2015251773;Kanamycine;20.2702984607;20.7635979277;20.8885306408;21.2861757912;";AG wild-type"
Escherichia coli;2015251773;Levofloxacin;23.332945702;24.064744147;24.6911691522;24.7828985041;";QL low level resistance"
Escherichia coli;2015251773;Meropenem;28.9409562426;29.2051570188;29.3005788945;29.6964596919;";BSBL or other beta-lactamase"
Escherichia coli;2015251773;Minocyclin;21.5260124218;21.1162331893;21.8378689703;21.3035343865;";TET wild-type"
Escherichia coli;2015251773;Naladixic acid;9.1308663052;6.4;6.4;6.4;";QL low level resistance"
Escherichia coli;2015251773;Norfloxacin;24.0638333377;25.3528503101;25.7826657907;26.0569638745;";QL low level resistance"
Escherichia coli;2015251773;Sulfameth./Trimethoprim;12.9487981437;6.4;6.4;6.4;";SXT multiple mechanisms"
Escherichia coli;2015251773;Tetracycline;21.6023206939;21.6095732934;21.629113225;21.5403218994;";TET wild-type"
Escherichia coli;2015251773;Tigecycline;18.7911688923;19.4183607451;19.7098625591;19.925248541;";TET wild-type"
Escherichia coli;2015251773;Tobramycin;19.7115963667;20.472347001;20.3334523954;20.4650493124;";AG wild-type"
Escherichia coli;2015251773;Piperacillin/Tazobactam;21.4076800182;21.51;21.64;21.72;";BSBL or other beta-lactamase"
Escherichia coli;2015251777;Amoxicillin clavulanate;18.139079324;18.2521133453;18.4350511173;18.5732109891;";BSBL or other beta-lactamase"
Escherichia coli;2015251777;Ampicillin;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Escherichia coli;2015251777;Ciprofloxacin;29.0748466274;29.8190116629;30.1719028746;30.8540964311;";QL wild-type"
Escherichia coli;2015251777;Gentamicin;19.8049389996;20.0243107695;20.6702592816;21.6475257455;";AG wild-type"
Escherichia coli;2015251777;Cefpodoxime;22.4565734345;22.582139543;22.6662955474;22.6860839868;";BSBL or other beta-lactamase"
Escherichia coli;2015251777;Ceftriaxone;27.6062907934;27.9131370027;27.9577225441;28.5616689532;";BSBL or other beta-lactamase"
Escherichia coli;2015251777;Cefuroxime;20.7711356243;20.9091328669;21.0003838384;20.98;";BSBL or other beta-lactamase"
Escherichia coli;2015251777;Cefepime;29.4834885843;29.7419698148;29.7304334501;30.3396102959;";BSBL or other beta-lactamase"
Escherichia coli;2015251777;Cefoxitin;21.8557068403;22.2412678046;23.100928552;23.9521643515;";BSBL or other beta-lactamase"
Escherichia coli;2015251777;Kanamycine;6.4;6.4;6.4;6.4;";APH-3"
Escherichia coli;2015251777;Levofloxacin;26.9938355395;27.8269065941;28.6865147846;28.9303982353;";QL wild-type"
Escherichia coli;2015251777;Meropenem;29.0004685465;29.0934578787;29.3225645335;30.1421753568;";BSBL or other beta-lactamase"
Escherichia coli;2015251777;Minocyclin;19.9460108458;19.7162479527;20.0588825663;19.2768324647;";TET wild-type"
Escherichia coli;2015251777;Naladixic acid;21.733406161;22.2618405779;22.0431221226;21.844441465;";QL wild-type"
Escherichia coli;2015251777;Norfloxacin;26.1822477868;27.4209296566;28.7911022373;29.9561634819;";QL wild-type"
Escherichia coli;2015251777;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";SXT multiple mechanisms"
Escherichia coli;2015251777;Tetracycline;22.2586815243;21.9573946965;22.2502062463;22.0535418;";TET wild-type"
Escherichia coli;2015251777;Tigecycline;20.1481976414;20.2345281765;20.3410718363;20.1550376294;";TET wild-type"
Escherichia coli;2015251777;Tobramycin;18.7876465773;18.8949713547;19.3063668505;19.5301134367;";APH-3"
Escherichia coli;2015251777;Piperacillin/Tazobactam;22.3850534636;22.4676090356;22.446869204;22.66;";BSBL or other beta-lactamase"
Escherichia coli;2015251786;Amoxicillin clavulanate;;20.4200202938;21.2566399904;19.8699245293;";BSBL or other beta-lactamase"
Escherichia coli;2015251786;Ampicillin;;;14.9983602304;20.5;";BSBL or other beta-lactamase"
Escherichia coli;2015251786;Ciprofloxacin;;;;24.7841310261;";QL low level resistance"
Escherichia coli;2015251786;Gentamicin;;;;30;";AG wild-type"
Escherichia coli;2015251786;Cefpodoxime;;;16.6097756276;18.9292234262;";BSBL or other beta-lactamase"
Escherichia coli;2015251786;Ceftriaxone;21.1390653947;19.1402731015;23.0500877916;25.601467208;";BSBL or other beta-lactamase"
Escherichia coli;2015251786;Cefuroxime;;;16.2234390436;20;";BSBL or other beta-lactamase"
Escherichia coli;2015251786;Cefepime;;;23.6860235042;29.1257454112;";BSBL or other beta-lactamase"
Escherichia coli;2015251786;Cefoxitin;;;14.8277780399;17.0178257977;";BSBL or other beta-lactamase"
Escherichia coli;2015251786;Kanamycine;;;;22.55;";AG wild-type"
Escherichia coli;2015251786;Levofloxacin;;;;26.0167412441;";QL low level resistance"
Escherichia coli;2015251786;Meropenem;24.2894347402;25.1895292532;24.5887621551;23.1020364817;";BSBL or other beta-lactamase"
Escherichia coli;2015251786;Minocyclin;;;;23.3709047424;";TET wild-type"
Escherichia coli;2015251786;Naladixic acid;6.4;6.4;6.4;6.4;";QL low level resistance"
Escherichia coli;2015251786;Norfloxacin;;;;22.9519116067;";QL low level resistance"
Escherichia coli;2015251786;Sulfameth./Trimethoprim;;;26.560289396;31.4259816076;";SXT wild-type"
Escherichia coli;2015251786;Tetracycline;;;;21.6905201929;";TET wild-type"
Escherichia coli;2015251786;Tigecycline;;;;22.2824132553;";TET wild-type"
Escherichia coli;2015251786;Tobramycin;;;;23.04;";AG wild-type"
Escherichia coli;2015251786;Piperacillin/Tazobactam;;;17.0485141546;22.6068488879;";BSBL or other beta-lactamase"
Escherichia coli;2015251807;Amoxicillin clavulanate;17.0830515576;17.1963863189;17.4050485548;17.7082801913;";BSBL or other beta-lactamase"
Escherichia coli;2015251807;Ampicillin;6.4;6.4;6.4;6.4;";BSBL or other beta-lactamase"
Escherichia coli;2015251807;Ciprofloxacin;22.159496136;23.2063338083;24.3610228776;24.9;";QL low level resistance"
Escherichia coli;2015251807;Gentamicin;9.6676977294;9.2349346411;8.7113044064;6.4;";AG multiple mechanisms"
Escherichia coli;2015251807;Cefpodoxime;23.5096653373;23.6364089785;23.8197878279;23.9377880273;";BSBL or other beta-lactamase"
Escherichia coli;2015251807;Ceftriaxone;27.4909067556;27.6256591857;27.9150716095;28.4615338572;";BSBL or other beta-lactamase"
Escherichia coli;2015251807;Cefuroxime;20.161713076;20.2647585628;20.56;20.78;";BSBL or other beta-lactamase"
Escherichia coli;2015251807;Cefepime;28.734094712;28.9907505387;29.0851739099;29.3677837074;";BSBL or other beta-lactamase"
Escherichia coli;2015251807;Cefoxitin;21.6205582512;22.2468488263;23.0984601709;23.2185923483;";BSBL or other beta-lactamase"
Escherichia coli;2015251807;Kanamycine;18.4511962365;18.3510188855;18.5494734885;17.99;";AG multiple mechanisms"
Escherichia coli;2015251807;Levofloxacin;20.5812218034;21.4207222403;22.0511481421;22.06;";QL low level resistance"
Escherichia coli;2015251807;Meropenem;28.5584225471;29.0027799171;29.4370393586;29.9615097544;";BSBL or other beta-lactamase"
Escherichia coli;2015251807;Minocyclin;17.1851863881;16.7627729174;16.4459079527;14.37;";tetB / tetM"
Escherichia coli;2015251807;Naladixic acid;6.4;6.4;6.4;6.4;";QL low level resistance"
Escherichia coli;2015251807;Norfloxacin;19.2231559493;20.4889406298;21.22135176;21.86;";QL low level resistance"
Escherichia coli;2015251807;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";SXT multiple mechanisms"
Escherichia coli;2015251807;Tetracycline;6.4;6.4;6.4;6.4;";tetB / tetM"
Escherichia coli;2015251807;Tigecycline;18.0241759425;18.0237741607;18.3596913347;18.37;";TET wild-type"
Escherichia coli;2015251807;Tobramycin;15.1661091917;14.9791993478;14.3074689944;12.99;";AG multiple mechanisms"
Escherichia coli;2015251807;Piperacillin/Tazobactam;20.9818502046;21.1150274543;21.22;21.32;";BSBL or other beta-lactamase"
Escherichia coli;2015251872;Amoxicillin clavulanate;16.0152127983;16.44;16.12;15.93;";ESBL"
Escherichia coli;2015251872;Ampicillin;6.5112;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015251872;Ciprofloxacin;6.3528;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251872;Gentamicin;10.8200317041;10.1990353889;8.21;7.94;";AG multiple mechanisms"
Escherichia coli;2015251872;Cefpodoxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015251872;Ceftriaxone;11.2463642882;10.84;9.56;9.35;";ESBL"
Escherichia coli;2015251872;Cefuroxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015251872;Cefepime;17.4119354087;17.1;16.24;16.34;";ESBL"
Escherichia coli;2015251872;Cefoxitin;20.8908122554;22.59;23.53;23.77;";ESBL"
Escherichia coli;2015251872;Kanamycine;13.9049523435;13.6941381752;12.06;11.53;";AG multiple mechanisms"
Escherichia coli;2015251872;Levofloxacin;10.3048254749;9.4469646737;8.5994823809;6.4;";QL high level resistance"
Escherichia coli;2015251872;Meropenem;27.0230482899;28.48;28.87;29.23;";ESBL"
Escherichia coli;2015251872;Minocyclin;19.2797234014;19.3905994334;18.5619510848;18.1326315413;";TET wild-type"
Escherichia coli;2015251872;Naladixic acid;6.5112;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251872;Norfloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251872;Sulfameth./Trimethoprim;21.7150558296;6.4;6.4;6.4;";SXT multiple mechanisms"
Escherichia coli;2015251872;Tetracycline;9.983390028;6.4;6.4;6.4;";Efflux NOT tetB"
Escherichia coli;2015251872;Tigecycline;19.0964405036;19.7109345306;19.8059646399;19.9467805898;";TET wild-type"
Escherichia coli;2015251872;Tobramycin;11.9972889285;11.2588630041;8.56;8.17;";AG multiple mechanisms"
Escherichia coli;2015251872;Piperacillin/Tazobactam;19.2895445564;19.5079260206;19.6;19.63;";ESBL"
Escherichia coli;2015251901;Amoxicillin clavulanate;18.78;19.09;19.32;19.6;";ESBL"
Escherichia coli;2015251901;Ampicillin;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015251901;Ciprofloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251901;Gentamicin;9.0192845416;6.4;6.4;6.4;";AG multiple mechanisms"
Escherichia coli;2015251901;Cefpodoxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015251901;Ceftriaxone;9.98;8.81;6.4;6.4;";ESBL"
Escherichia coli;2015251901;Cefuroxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015251901;Cefepime;16.67;16.33;16.01;15.91;";ESBL"
Escherichia coli;2015251901;Cefoxitin;22.39;22.99;23.82;24.25;";ESBL"
Escherichia coli;2015251901;Kanamycine;17.8043292822;17.9174829082;18.018670636;17.3878874459;";AG multiple mechanisms"
Escherichia coli;2015251901;Levofloxacin;9.8797590148;9.6627713472;9.232561321;8.768235609;";QL high level resistance"
Escherichia coli;2015251901;Meropenem;29.16;29.39;29.88;30.16;";ESBL"
Escherichia coli;2015251901;Minocyclin;20.9923620986;20.4426314484;19.811260738;18.8965667667;";TET wild-type"
Escherichia coli;2015251901;Naladixic acid;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251901;Norfloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015251901;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";SXT multiple mechanisms"
Escherichia coli;2015251901;Tetracycline;8.8134808286;6.4;6.4;6.4;";Efflux NOT tetB"
Escherichia coli;2015251901;Tigecycline;20.2555473242;20.2665286214;20.2496071525;20.3733946552;";TET wild-type"
Escherichia coli;2015251901;Tobramycin;14.7590063047;14.6315330106;14.0146789415;12.7399941951;";AG multiple mechanisms"
Escherichia coli;2015251901;Piperacillin/Tazobactam;21.8599963261;22.0343389996;22.17;22.27;";ESBL"
Escherichia coli;2015252062;Amoxicillin clavulanate;19.4;19.85;20.05;20.27;";ESBL"
Escherichia coli;2015252062;Ampicillin;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015252062;Ciprofloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015252062;Gentamicin;18.2648292073;19.4884814345;20.3338853679;20.5615605687;";AG wild-type"
Escherichia coli;2015252062;Cefpodoxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015252062;Ceftriaxone;12.85;12.01;11.67;11.57;";ESBL"
Escherichia coli;2015252062;Cefuroxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015252062;Cefepime;19.7;19.3;18.99;19;";ESBL"
Escherichia coli;2015252062;Cefoxitin;20.99;22.39;23.34;23.86;";ESBL"
Escherichia coli;2015252062;Kanamycine;17.816047623;18.4431288168;19.3907061117;19.7364226857;";AG wild-type"
Escherichia coli;2015252062;Levofloxacin;10.304211293;9.4473061881;8.7094447436;6.4;";QL high level resistance"
Escherichia coli;2015252062;Meropenem;28.51;29.1;29.55;30.11;";ESBL"
Escherichia coli;2015252062;Minocyclin;18.8619939323;18.7859013652;18.1152342127;16.44;";TET wild-type"
Escherichia coli;2015252062;Naladixic acid;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015252062;Norfloxacin;6.4;6.4;6.4;6.4;";QL high level resistance"
Escherichia coli;2015252062;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";SXT multiple mechanisms"
Escherichia coli;2015252062;Tetracycline;9.8761600917;8.7124837863;6.4;6.4;";Efflux NOT tetB"
Escherichia coli;2015252062;Tigecycline;18.7697682194;19.0690603379;19.4046727388;19.5;";TET wild-type"
Escherichia coli;2015252062;Tobramycin;17.5988884388;18.2261084396;18.8956459503;19.2032313644;";AG wild-type"
Escherichia coli;2015252062;Piperacillin/Tazobactam;22.1697489657;22.6876437079;22.77;22.78;";ESBL"
Escherichia coli;2015252073;Amoxicillin clavulanate;20.9005171118;21.094589147;21.4043633007;21.8221835307;";BL wild-type"
Escherichia coli;2015252073;Ampicillin;18.9987661348;19.2036765781;19.32;19.4;";BL wild-type"
Escherichia coli;2015252073;Ciprofloxacin;22.5902532871;23.193279263;26.0802284219;26.7480462667;";QL low level resistance"
Escherichia coli;2015252073;Gentamicin;20.7842492225;21.2169592935;22.0393483983;23.4088652404;";AG wild-type"
Escherichia coli;2015252073;Cefpodoxime;23.9518701096;24.2589154859;24.3531482412;24.3595310433;";BL wild-type"
Escherichia coli;2015252073;Ceftriaxone;27.7898561366;28.1341669031;28.3286926262;28.7743884157;";BL wild-type"
Escherichia coli;2015252073;Cefuroxime;20.6855800778;20.9010357887;21;21.09;";BL wild-type"
