organism;checkin;antibiotic;diameter 6h;diameter 8h;diameter 12h;diameter 18h;phenotypes
Klebsiella pneumoniae;2014262083;Cefoxitin;23;24;25;26;";wild-type"
Klebsiella pneumoniae;2014262083;Levofloxacin;27;29;29;32;";wild-type"
Klebsiella pneumoniae;2014262083;Meropenem;28;29;30;30;";wild-type"
Klebsiella pneumoniae;2014262083;Minocyclin;21;21;20;19;";wild-type"
Klebsiella pneumoniae;2014262083;Naladixic acid;21;23;24;23;";wild-type"
Klebsiella pneumoniae;2014262083;Norfloxacin;27;28;28;30;";wild-type"
Klebsiella pneumoniae;2014262083;Sulfameth./Trimethoprim;27;28;26;25;";wild-type"
Klebsiella pneumoniae;2014262083;Tetracycline;24;24;24;24;";wild-type"
Klebsiella pneumoniae;2014262083;Temocillin;23;24;25;25;";wild-type"
Klebsiella pneumoniae;2014262083;Tobramycin;19;19;19;21;";wild-type"
Klebsiella pneumoniae;2014262083;Piperacillin/Tazobactam;21;22;22;22;";wild-type"
Klebsiella pneumoniae;2014262087;Amoxicillin clavulanate;21;25;26;26;";wild-type"
Klebsiella pneumoniae;2014262087;Ciprofloxacin;26;31;32;33;";wild-type"
Klebsiella pneumoniae;2014262087;Gentamicin;20;21;21;21;";wild-type"
Klebsiella pneumoniae;2014262087;Cefpodoxime;25;29;30;30;";wild-type"
Klebsiella pneumoniae;2014262087;Ceftriaxone;26;31;32;33;";wild-type"
Klebsiella pneumoniae;2014262087;Cefuroxime;22;24;25;25;";wild-type"
Klebsiella pneumoniae;2014262087;Cefepime;30;33;34;34;";wild-type"
Klebsiella pneumoniae;2014262087;Cefoxitin;21;24;26;26;";wild-type"
Klebsiella pneumoniae;2014262087;Levofloxacin;25;29;30;31;";wild-type"
Klebsiella pneumoniae;2014262087;Meropenem;26;32;33;33;";wild-type"
Klebsiella pneumoniae;2014262087;Minocyclin;19;21;19;19;";wild-type"
Klebsiella pneumoniae;2014262087;Naladixic acid;22;24;24;24;";wild-type"
Klebsiella pneumoniae;2014262087;Norfloxacin;25;29;30;30;";wild-type"
Klebsiella pneumoniae;2014262087;Sulfameth./Trimethoprim;26;28;27;26;";wild-type"
Klebsiella pneumoniae;2014262087;Tetracycline;24;25;24;24;";wild-type"
Klebsiella pneumoniae;2014262087;Temocillin;23;26;26;27;";wild-type"
Klebsiella pneumoniae;2014262087;Tobramycin;20;20;21;21;";wild-type"
Klebsiella pneumoniae;2014262087;Piperacillin/Tazobactam;19;21;23;23;";wild-type"
Klebsiella pneumoniae;2014262326;Amoxicillin clavulanate;8;6;6;6;";ESBL;Carbapenemase class A"
Klebsiella pneumoniae;2014262326;Ciprofloxacin;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014262326;Gentamicin;11;11;10;10;";multiple mechanisms"
Klebsiella pneumoniae;2014262326;Cefpodoxime;6;6;6;6;";ESBL;Carbapenemase class A"
Klebsiella pneumoniae;2014262326;Ceftriaxone;8;6;6;6;";ESBL;Carbapenemase class A"
Klebsiella pneumoniae;2014262326;Cefuroxime;6;6;6;6;";ESBL;Carbapenemase class A"
Klebsiella pneumoniae;2014262326;Cefepime;14;13;13;12;";ESBL;Carbapenemase class A"
Klebsiella pneumoniae;2014262326;Cefoxitin;15;14;13;13;";ESBL;Carbapenemase class A"
Klebsiella pneumoniae;2014262326;Levofloxacin;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014262326;Meropenem;17;17;15;15;";ESBL;Carbapenemase class A"
Klebsiella pneumoniae;2014262326;Minocyclin;15;15;15;14;";wild-type"
Klebsiella pneumoniae;2014262326;Naladixic acid;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014262326;Norfloxacin;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014262326;Sulfameth./Trimethoprim;6;6;6;6;";non-wild-type"
Klebsiella pneumoniae;2014262326;Tetracycline;19;18;19;18;";wild-type"
Klebsiella pneumoniae;2014262326;Tobramycin;13;12;12;11;";multiple mechanisms"
Klebsiella pneumoniae;2014262326;Piperacillin/Tazobactam;6;6;6;6;";ESBL;Carbapenemase class A"
Klebsiella pneumoniae;2014262501;Amoxicillin clavulanate;18;20;20;20;";other beta-lactamases*"
Klebsiella pneumoniae;2014262501;Ciprofloxacin;21;23;24;24;";low level resistance"
Klebsiella pneumoniae;2014262501;Gentamicin;18;19;20;20;";wild-type"
Klebsiella pneumoniae;2014262501;Cefpodoxime;21;22;22;23;";other beta-lactamases*"
Klebsiella pneumoniae;2014262501;Ceftriaxone;24;26;27;28;";other beta-lactamases*"
Klebsiella pneumoniae;2014262501;Cefuroxime;15;14;15;16;";other beta-lactamases*"
Klebsiella pneumoniae;2014262501;Cefepime;26;27;28;29;";other beta-lactamases*"
Klebsiella pneumoniae;2014262501;Cefoxitin;15;16;17;17;";other beta-lactamases*"
Klebsiella pneumoniae;2014262501;Levofloxacin;20;22;22;22;";low level resistance"
Klebsiella pneumoniae;2014262501;Meropenem;27;29;29;30;";other beta-lactamases*"
Klebsiella pneumoniae;2014262501;Minocyclin;15;13;12;11;";RND pump"
Klebsiella pneumoniae;2014262501;Naladixic acid;15;15;15;11;";low level resistance"
Klebsiella pneumoniae;2014262501;Norfloxacin;20;21;21;21;";low level resistance"
Klebsiella pneumoniae;2014262501;Tetracycline;18;16;15;13;";RND pump"
Klebsiella pneumoniae;2014262501;Temocillin;18;18;19;18;";other beta-lactamases*"
Klebsiella pneumoniae;2014262501;Tobramycin;18;19;19;20;";wild-type"
Klebsiella pneumoniae;2014262501;Piperacillin/Tazobactam;16;16;17;17;";other beta-lactamases*"
Klebsiella pneumoniae;2014262550;Amoxicillin clavulanate;21;22;23;23;";wild-type"
Klebsiella pneumoniae;2014262550;Ciprofloxacin;23;25;25;25;";low level resistance"
Klebsiella pneumoniae;2014262550;Gentamicin;19;19;20;20;";wild-type"
Klebsiella pneumoniae;2014262550;Cefpodoxime;26;27;27;28;";wild-type"
Klebsiella pneumoniae;2014262550;Ceftriaxone;27;28;29;30;";wild-type"
Klebsiella pneumoniae;2014262550;Cefuroxime;20;21;21;22;";wild-type"
Klebsiella pneumoniae;2014262550;Cefepime;29;30;31;32;";wild-type"
Klebsiella pneumoniae;2014262550;Cefoxitin;21;22;23;24;";wild-type"
Klebsiella pneumoniae;2014262550;Levofloxacin;22;24;24;24;";low level resistance"
Klebsiella pneumoniae;2014262550;Meropenem;27;29;30;30;";wild-type"
Klebsiella pneumoniae;2014262550;Minocyclin;21;19;18;17;";wild-type"
Klebsiella pneumoniae;2014262550;Naladixic acid;17;16;15;10;";low level resistance"
Klebsiella pneumoniae;2014262550;Norfloxacin;21;22;23;23;";low level resistance"
Klebsiella pneumoniae;2014262550;Sulfameth./Trimethoprim;22;22;20;18;";wild-type"
Klebsiella pneumoniae;2014262550;Tetracycline;24;22;22;22;";wild-type"
Klebsiella pneumoniae;2014262550;Temocillin;21;22;23;23;";wild-type"
Klebsiella pneumoniae;2014262550;Tobramycin;18;19;19;19;";wild-type"
Klebsiella pneumoniae;2014262550;Piperacillin/Tazobactam;20;21;21;22;";wild-type"
Klebsiella pneumoniae;2014262714;Amoxicillin clavulanate;22;22;23;23;";wild-type"
Klebsiella pneumoniae;2014262714;Ciprofloxacin;26;27;28;28;";wild-type"
Klebsiella pneumoniae;2014262714;Gentamicin;19;19;19;19;";wild-type"
Klebsiella pneumoniae;2014262714;Cefpodoxime;26;26;27;27;";wild-type"
Klebsiella pneumoniae;2014262714;Ceftriaxone;28;28;30;30;";wild-type"
Klebsiella pneumoniae;2014262714;Cefuroxime;22;22;22;23;";wild-type"
Klebsiella pneumoniae;2014262714;Cefepime;29;29;30;31;";wild-type"
Klebsiella pneumoniae;2014262714;Cefoxitin;22;23;24;25;";wild-type"
Klebsiella pneumoniae;2014262714;Levofloxacin;25;26;27;27;";wild-type"
Klebsiella pneumoniae;2014262714;Meropenem;27;28;29;29;";wild-type"
Klebsiella pneumoniae;2014262714;Minocyclin;21;20;19;19;";wild-type"
Klebsiella pneumoniae;2014262714;Naladixic acid;21;22;22;20;";wild-type"
Klebsiella pneumoniae;2014262714;Norfloxacin;25;25;26;26;";wild-type"
Klebsiella pneumoniae;2014262714;Sulfameth./Trimethoprim;25;25;25;24;";wild-type"
Klebsiella pneumoniae;2014262714;Tetracycline;24;23;23;22;";wild-type"
Klebsiella pneumoniae;2014262714;Temocillin;23;23;24;24;";wild-type"
Klebsiella pneumoniae;2014262714;Tobramycin;19;19;19;20;";wild-type"
Klebsiella pneumoniae;2014262714;Piperacillin/Tazobactam;20;21;21;22;";wild-type"
Klebsiella pneumoniae;2014262790;Amoxicillin clavulanate;19;20;20;20;";other beta-lactamases*"
Klebsiella pneumoniae;2014262790;Ciprofloxacin;21;21;22;23;";low level resistance"
Klebsiella pneumoniae;2014262790;Gentamicin;20;20;20;20;";wild-type"
Klebsiella pneumoniae;2014262790;Cefpodoxime;23;24;25;25;";other beta-lactamases*"
Klebsiella pneumoniae;2014262790;Ceftriaxone;25;27;28;28;";other beta-lactamases*"
Klebsiella pneumoniae;2014262790;Cefuroxime;17;17;17;17;";other beta-lactamases*"
Klebsiella pneumoniae;2014262790;Cefepime;28;28;29;29;";other beta-lactamases*"
Klebsiella pneumoniae;2014262790;Cefoxitin;17;18;18;19;";other beta-lactamases*"
Klebsiella pneumoniae;2014262790;Levofloxacin;19;20;20;20;";low level resistance"
Klebsiella pneumoniae;2014262790;Meropenem;28;29;30;31;";other beta-lactamases*"
Klebsiella pneumoniae;2014262790;Minocyclin;16;16;15;15;";wild-type"
Klebsiella pneumoniae;2014262790;Naladixic acid;10;9;7;6;";low level resistance"
Klebsiella pneumoniae;2014262790;Norfloxacin;18;18;18;18;";low level resistance"
Klebsiella pneumoniae;2014262790;Sulfameth./Trimethoprim;19;18;15;15;";non-wild-type"
Klebsiella pneumoniae;2014262790;Tetracycline;20;20;19;19;";wild-type"
Klebsiella pneumoniae;2014262790;Temocillin;19;20;21;21;";other beta-lactamases*"
Klebsiella pneumoniae;2014262790;Tobramycin;19;20;20;20;";wild-type"
Klebsiella pneumoniae;2014262790;Piperacillin/Tazobactam;18;18;19;19;";other beta-lactamases*"
Klebsiella pneumoniae;2014263267;Amoxicillin clavulanate;22;22;22;22;";wild-type"
Klebsiella pneumoniae;2014263267;Ciprofloxacin;16;16;17;17;";high level resistance"
Klebsiella pneumoniae;2014263267;Gentamicin;18;18;19;19;";wild-type"
Klebsiella pneumoniae;2014263267;Cefpodoxime;25;25;26;26;";wild-type"
Klebsiella pneumoniae;2014263267;Ceftriaxone;26;27;27;28;";wild-type"
Klebsiella pneumoniae;2014263267;Cefuroxime;21;21;22;22;";wild-type"
Klebsiella pneumoniae;2014263267;Cefepime;28;28;29;29;";wild-type"
Klebsiella pneumoniae;2014263267;Cefoxitin;22;22;23;23;";wild-type"
Klebsiella pneumoniae;2014263267;Levofloxacin;15;15;13;13;";high level resistance"
Klebsiella pneumoniae;2014263267;Meropenem;25;26;27;27;";wild-type"
Klebsiella pneumoniae;2014263267;Minocyclin;19;19;19;18;";wild-type"
Klebsiella pneumoniae;2014263267;Naladixic acid;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014263267;Norfloxacin;16;17;17;17;";high level resistance"
Klebsiella pneumoniae;2014263267;Sulfameth./Trimethoprim;6;6;6;6;";non-wild-type"
Klebsiella pneumoniae;2014263267;Tetracycline;22;21;21;20;";wild-type"
Klebsiella pneumoniae;2014263267;Temocillin;22;20;19;20;";wild-type"
Klebsiella pneumoniae;2014263267;Tobramycin;18;18;18;18;";wild-type"
Klebsiella pneumoniae;2014263267;Piperacillin/Tazobactam;20;21;21;21;";wild-type"
Klebsiella pneumoniae;2014263376;Amoxicillin clavulanate;16;16;16;16;";other beta-lactamases*"
Klebsiella pneumoniae;2014263376;Ciprofloxacin;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014263376;Gentamicin;19;19;19;20;";wild-type"
Klebsiella pneumoniae;2014263376;Cefpodoxime;22;22;23;23;";other beta-lactamases*"
Klebsiella pneumoniae;2014263376;Ceftriaxone;25;26;27;27;";other beta-lactamases*"
Klebsiella pneumoniae;2014263376;Cefuroxime;17;17;18;18;";other beta-lactamases*"
Klebsiella pneumoniae;2014263376;Cefepime;25;26;26;27;";other beta-lactamases*"
Klebsiella pneumoniae;2014263376;Cefoxitin;17;18;19;19;";other beta-lactamases*"
Klebsiella pneumoniae;2014263376;Levofloxacin;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014263376;Meropenem;27;27;28;28;";other beta-lactamases*"
Klebsiella pneumoniae;2014263376;Minocyclin;15;15;14;13;";wild-type"
Klebsiella pneumoniae;2014263376;Naladixic acid;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014263376;Norfloxacin;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014263376;Sulfameth./Trimethoprim;21;20;20;19;";wild-type"
Klebsiella pneumoniae;2014263376;Tetracycline;18;18;17;17;";wild-type"
Klebsiella pneumoniae;2014263376;Temocillin;19;20;18;18;";other beta-lactamases*"
Klebsiella pneumoniae;2014263376;Tobramycin;18;19;19;20;";wild-type"
Klebsiella pneumoniae;2014263376;Piperacillin/Tazobactam;14;13;13;13;";other beta-lactamases*"
Klebsiella pneumoniae;2014264289;Amoxicillin clavulanate;15;15;15;15;";ESBL"
Klebsiella pneumoniae;2014264289;Ciprofloxacin;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014264289;Gentamicin;18;18;18;19;";wild-type"
Klebsiella pneumoniae;2014264289;Cefpodoxime;6;6;6;6;";ESBL"
Klebsiella pneumoniae;2014264289;Ceftriaxone;10;9;9;6;";ESBL"
Klebsiella pneumoniae;2014264289;Cefuroxime;6;6;6;6;";ESBL"
Klebsiella pneumoniae;2014264289;Cefepime;18;18;18;17;";ESBL"
Klebsiella pneumoniae;2014264289;Cefoxitin;21;22;22;23;";ESBL"
Klebsiella pneumoniae;2014264289;Levofloxacin;14;14;14;13;";high level resistance"
Klebsiella pneumoniae;2014264289;Meropenem;26;26;27;27;";ESBL"
Klebsiella pneumoniae;2014264289;Minocyclin;16;16;16;15;";RND pump"
Klebsiella pneumoniae;2014264289;Naladixic acid;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014264289;Norfloxacin;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014264289;Sulfameth./Trimethoprim;22;6;6;6;";non-wild-type"
Klebsiella pneumoniae;2014264289;Tetracycline;6;6;6;6;";RND pump"
Klebsiella pneumoniae;2014264289;Tobramycin;12;12;12;11;";ANT(4')/AAC(6')-Ib"
Klebsiella pneumoniae;2014264289;Piperacillin/Tazobactam;17;17;18;18;";ESBL"
Klebsiella pneumoniae;2014264570;Amoxicillin clavulanate;22;22;23;23;";wild-type"
Klebsiella pneumoniae;2014264570;Ciprofloxacin;26;26;27;27;";wild-type"
Klebsiella pneumoniae;2014264570;Gentamicin;18;19;19;20;";wild-type"
Klebsiella pneumoniae;2014264570;Cefpodoxime;25;26;27;27;";wild-type"
Klebsiella pneumoniae;2014264570;Ceftriaxone;27;28;29;30;";wild-type"
Klebsiella pneumoniae;2014264570;Cefuroxime;21;22;22;23;";wild-type"
Klebsiella pneumoniae;2014264570;Cefepime;28;29;30;30;";wild-type"
Klebsiella pneumoniae;2014264570;Cefoxitin;22;22;24;24;";wild-type"
Klebsiella pneumoniae;2014264570;Levofloxacin;25;26;27;27;";wild-type"
Klebsiella pneumoniae;2014264570;Meropenem;27;28;28;28;";wild-type"
Klebsiella pneumoniae;2014264570;Minocyclin;19;19;19;18;";wild-type"
Klebsiella pneumoniae;2014264570;Naladixic acid;20;21;21;20;";wild-type"
Klebsiella pneumoniae;2014264570;Norfloxacin;24;25;26;26;";wild-type"
Klebsiella pneumoniae;2014264570;Sulfameth./Trimethoprim;6;6;6;6;";non-wild-type"
Klebsiella pneumoniae;2014264570;Tetracycline;22;22;22;22;";wild-type"
Klebsiella pneumoniae;2014264570;Temocillin;23;23;24;24;";wild-type"
Klebsiella pneumoniae;2014264570;Tobramycin;18;18;18;19;";wild-type"
Klebsiella pneumoniae;2014264570;Piperacillin/Tazobactam;21;21;21;22;";wild-type"
Klebsiella pneumoniae;2014264691;Amoxicillin clavulanate;21;22;23;23;";wild-type"
Klebsiella pneumoniae;2014264691;Ciprofloxacin;26;28;28;29;";low level resistance"
Klebsiella pneumoniae;2014264691;Gentamicin;19;19;19;20;";wild-type"
Klebsiella pneumoniae;2014264691;Cefpodoxime;25;25;26;26;";wild-type"
Klebsiella pneumoniae;2014264691;Ceftriaxone;27;28;28;29;";wild-type"
Klebsiella pneumoniae;2014264691;Cefuroxime;21;22;22;22;";wild-type"
Klebsiella pneumoniae;2014264691;Cefepime;28;29;29;29;";wild-type"
Klebsiella pneumoniae;2014264691;Cefoxitin;22;23;24;25;";wild-type"
Klebsiella pneumoniae;2014264691;Levofloxacin;25;26;26;26;";low level resistance"
Klebsiella pneumoniae;2014264691;Meropenem;26;27;27;28;";wild-type"
Klebsiella pneumoniae;2014264691;Minocyclin;19;19;18;18;";wild-type"
Klebsiella pneumoniae;2014264691;Naladixic acid;11;11;6;6;";low level resistance"
Klebsiella pneumoniae;2014264691;Norfloxacin;23;25;25;26;";low level resistance"
Klebsiella pneumoniae;2014264691;Sulfameth./Trimethoprim;27;27;25;24;";wild-type"
Klebsiella pneumoniae;2014264691;Tetracycline;23;23;22;22;";wild-type"
Klebsiella pneumoniae;2014264691;Temocillin;22;23;23;24;";wild-type"
Klebsiella pneumoniae;2014264691;Tobramycin;19;19;19;19;";wild-type"
Klebsiella pneumoniae;2014264691;Piperacillin/Tazobactam;21;22;22;22;";wild-type"
Klebsiella pneumoniae;2014264836;Amoxicillin clavulanate;11;10;8;6;";other beta-lactamases*"
Klebsiella pneumoniae;2014264836;Ciprofloxacin;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014264836;Gentamicin;15;15;15;15;";multiple mechanisms"
Klebsiella pneumoniae;2014264836;Cefpodoxime;6;6;6;6;";other beta-lactamases*"
Klebsiella pneumoniae;2014264836;Ceftriaxone;15;15;14;14;";other beta-lactamases*"
Klebsiella pneumoniae;2014264836;Cefuroxime;6;6;6;6;";other beta-lactamases*"
Klebsiella pneumoniae;2014264836;Cefepime;25;26;26;26;";other beta-lactamases*"
Klebsiella pneumoniae;2014264836;Cefoxitin;13;13;13;12;";other beta-lactamases*"
Klebsiella pneumoniae;2014264836;Levofloxacin;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014264836;Meropenem;26;27;27;27;";other beta-lactamases*"
Klebsiella pneumoniae;2014264836;Minocyclin;12;11;10;10;";RND pump"
Klebsiella pneumoniae;2014264836;Naladixic acid;9;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014264836;Norfloxacin;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014264836;Sulfameth./Trimethoprim;6;6;6;6;";non-wild-type"
Klebsiella pneumoniae;2014264836;Tetracycline;6;6;6;6;";RND pump"
Klebsiella pneumoniae;2014264836;Temocillin;17;18;18;18;";other beta-lactamases*"
Klebsiella pneumoniae;2014264836;Tobramycin;12;12;12;11;";multiple mechanisms"
Klebsiella pneumoniae;2014264836;Piperacillin/Tazobactam;13;12;12;12;";other beta-lactamases*"
Klebsiella pneumoniae;2014264956;Amoxicillin clavulanate;11;10;9;9;";other beta-lactamases*"
Klebsiella pneumoniae;2014264956;Ciprofloxacin;20;21;21;21;";low level resistance"
Klebsiella pneumoniae;2014264956;Gentamicin;19;19;19;20;";wild-type"
Klebsiella pneumoniae;2014264956;Cefpodoxime;19;7;7;7;";other beta-lactamases*"
Klebsiella pneumoniae;2014264956;Ceftriaxone;26;25;24;24;";other beta-lactamases*"
Klebsiella pneumoniae;2014264956;Cefuroxime;20;12;13;7;";other beta-lactamases*"
Klebsiella pneumoniae;2014264956;Cefepime;29;29;30;31;";other beta-lactamases*"
Klebsiella pneumoniae;2014264956;Cefoxitin;10;6;6;6;";other beta-lactamases*"
Klebsiella pneumoniae;2014264956;Levofloxacin;20;20;21;21;";low level resistance"
Klebsiella pneumoniae;2014264956;Meropenem;27;27;27;27;";other beta-lactamases*"
Klebsiella pneumoniae;2014264956;Minocyclin;17;17;16;15;";wild-type"
Klebsiella pneumoniae;2014264956;Naladixic acid;19;19;19;17;";low level resistance"
Klebsiella pneumoniae;2014264956;Norfloxacin;18;19;19;20;";low level resistance"
Klebsiella pneumoniae;2014264956;Sulfameth./Trimethoprim;9;6;6;6;";non-wild-type"
Klebsiella pneumoniae;2014264956;Tetracycline;9;6;6;6;";Efflux NOT tetB"
Klebsiella pneumoniae;2014264956;Temocillin;23;23;22;22;";other beta-lactamases*"
Klebsiella pneumoniae;2014264956;Tobramycin;18;19;19;19;";wild-type"
Klebsiella pneumoniae;2014264956;Piperacillin/Tazobactam;21;21;21;20;";other beta-lactamases*"
Klebsiella pneumoniae;2014264974;Amoxicillin clavulanate;19;19;19;19;";other beta-lactamases*"
Klebsiella pneumoniae;2014264974;Ciprofloxacin;23;23;24;24;";low level resistance"
Klebsiella pneumoniae;2014264974;Gentamicin;20;20;20;21;";wild-type"
Klebsiella pneumoniae;2014264974;Cefpodoxime;21;21;21;22;";other beta-lactamases*"
Klebsiella pneumoniae;2014264974;Ceftriaxone;25;26;26;27;";other beta-lactamases*"
Klebsiella pneumoniae;2014264974;Cefuroxime;14;14;14;14;";other beta-lactamases*"
Klebsiella pneumoniae;2014264974;Cefepime;26;26;27;27;";other beta-lactamases*"
Klebsiella pneumoniae;2014264974;Cefoxitin;13;13;13;14;";other beta-lactamases*"
Klebsiella pneumoniae;2014264974;Levofloxacin;21;21;22;22;";low level resistance"
Klebsiella pneumoniae;2014264974;Meropenem;28;29;30;30;";other beta-lactamases*"
Klebsiella pneumoniae;2014264974;Minocyclin;13;12;11;9;";RND pump"
Klebsiella pneumoniae;2014264974;Naladixic acid;15;15;11;6;";low level resistance"
Klebsiella pneumoniae;2014264974;Norfloxacin;19;19;20;20;";low level resistance"
Klebsiella pneumoniae;2014264974;Tetracycline;17;17;16;14;";RND pump"
Klebsiella pneumoniae;2014264974;Temocillin;18;19;19;19;";other beta-lactamases*"
Klebsiella pneumoniae;2014264974;Tobramycin;19;19;20;20;";wild-type"
Klebsiella pneumoniae;2014264974;Piperacillin/Tazobactam;17;17;17;18;";other beta-lactamases*"
Klebsiella pneumoniae;2014265068;Amoxicillin clavulanate;22;23;23;24;";wild-type"
Klebsiella pneumoniae;2014265068;Ciprofloxacin;27;28;28;28;";wild-type"
Klebsiella pneumoniae;2014265068;Gentamicin;19;19;19;19;";wild-type"
Klebsiella pneumoniae;2014265068;Cefpodoxime;27;27;27;27;";wild-type"
Klebsiella pneumoniae;2014265068;Ceftriaxone;29;29;30;32;";wild-type"
Klebsiella pneumoniae;2014265068;Cefuroxime;23;23;23;24;";wild-type"
Klebsiella pneumoniae;2014265068;Cefepime;30;30;30;31;";wild-type"
Klebsiella pneumoniae;2014265068;Cefoxitin;23;23;24;24;";wild-type"
Klebsiella pneumoniae;2014265068;Levofloxacin;27;27;27;27;";wild-type"
Klebsiella pneumoniae;2014265068;Meropenem;27;27;28;28;";wild-type"
Klebsiella pneumoniae;2014265068;Minocyclin;21;21;21;20;";wild-type"
Klebsiella pneumoniae;2014265068;Naladixic acid;22;23;23;22;";wild-type"
Klebsiella pneumoniae;2014265068;Norfloxacin;25;25;25;25;";wild-type"
Klebsiella pneumoniae;2014265068;Sulfameth./Trimethoprim;25;25;25;24;";wild-type"
Klebsiella pneumoniae;2014265068;Tetracycline;22;22;22;21;";wild-type"
Klebsiella pneumoniae;2014265068;Temocillin;24;24;25;25;";wild-type"
Klebsiella pneumoniae;2014265068;Tobramycin;18;18;18;19;";wild-type"
Klebsiella pneumoniae;2014265068;Piperacillin/Tazobactam;22;22;23;23;";wild-type"
Klebsiella pneumoniae;2014265510;Amoxicillin clavulanate;23;25;27;28;";wild-type"
Klebsiella pneumoniae;2014265510;Ciprofloxacin;18;18;17;17;";high level resistance"
Klebsiella pneumoniae;2014265510;Gentamicin;19;19;20;21;";wild-type"
Klebsiella pneumoniae;2014265510;Cefpodoxime;26;30;32;33;";wild-type"
Klebsiella pneumoniae;2014265510;Ceftriaxone;27;33;36;38;";wild-type"
Klebsiella pneumoniae;2014265510;Cefuroxime;24;27;28;29;";wild-type"
Klebsiella pneumoniae;2014265510;Cefepime;28;34;36;37;";wild-type"
Klebsiella pneumoniae;2014265510;Cefoxitin;23;26;29;29;";wild-type"
Klebsiella pneumoniae;2014265510;Levofloxacin;19;19;18;18;";high level resistance"
Klebsiella pneumoniae;2014265510;Meropenem;24;30;32;33;";wild-type"
Klebsiella pneumoniae;2014265510;Minocyclin;20;23;23;23;";wild-type"
Klebsiella pneumoniae;2014265510;Naladixic acid;6;6;6;6;";high level resistance"
Klebsiella pneumoniae;2014265510;Norfloxacin;16;14;12;12;";high level resistance"
Klebsiella pneumoniae;2014265510;Sulfameth./Trimethoprim;26;28;28;27;";wild-type"
Klebsiella pneumoniae;2014265510;Tetracycline;24;26;27;28;";wild-type"
Klebsiella pneumoniae;2014265510;Temocillin;23;26;28;28;";wild-type"
Klebsiella pneumoniae;2014265510;Tobramycin;18;19;20;22;";wild-type"
Klebsiella pneumoniae;2014265510;Piperacillin/Tazobactam;22;25;27;27;";wild-type"
Klebsiella pneumoniae;2014265514;Amoxicillin clavulanate;21;21;22;22;";wild-type"
Klebsiella pneumoniae;2014265514;Ciprofloxacin;25;26;27;27;";low level resistance"
Klebsiella pneumoniae;2014265514;Gentamicin;19;20;20;21;";wild-type"
Klebsiella pneumoniae;2014265514;Cefpodoxime;24;25;26;26;";wild-type"
Klebsiella pneumoniae;2014265514;Ceftriaxone;27;28;28;29;";wild-type"
Klebsiella pneumoniae;2014265514;Cefuroxime;19;19;20;20;";wild-type"
Klebsiella pneumoniae;2014265514;Cefepime;29;30;31;31;";wild-type"
Klebsiella pneumoniae;2014265514;Cefoxitin;19;19;20;20;";wild-type"
Klebsiella pneumoniae;2014265514;Levofloxacin;24;25;25;25;";low level resistance"
Klebsiella pneumoniae;2014265514;Meropenem;29;30;30;30;";wild-type"
Klebsiella pneumoniae;2014265514;Minocyclin;17;16;15;14;";wild-type"
Klebsiella pneumoniae;2014265514;Naladixic acid;18;19;18;17;";low level resistance"
Klebsiella pneumoniae;2014265514;Norfloxacin;23;23;23;24;";low level resistance"
Klebsiella pneumoniae;2014265514;Tetracycline;19;19;18;16;";wild-type"
Klebsiella pneumoniae;2014265514;Temocillin;19;20;19;19;";wild-type"
Klebsiella pneumoniae;2014265514;Tobramycin;18;19;19;20;";wild-type"
Klebsiella pneumoniae;2014265514;Piperacillin/Tazobactam;18;19;19;19;";wild-type"
Klebsiella pneumoniae;2014265558;Amoxicillin clavulanate;10;9;6;6;";ESBL"
Klebsiella pneumoniae;2014265558;Ciprofloxacin;21;21;21;21;";high level resistance"
Klebsiella pneumoniae;2014265558;Gentamicin;7;7;6;6;";multiple mechanisms"
Klebsiella pneumoniae;2014265558;Cefpodoxime;6;6;6;6;";ESBL"
Klebsiella pneumoniae;2014265558;Ceftriaxone;6;6;6;6;";ESBL"
Klebsiella pneumoniae;2014265558;Cefuroxime;6;6;6;6;";ESBL"
Klebsiella pneumoniae;2014265558;Cefepime;13;13;12;12;";ESBL"
Klebsiella pneumoniae;2014265558;Cefoxitin;6;6;6;6;";ESBL"
Klebsiella pneumoniae;2014265558;Levofloxacin;20;20;21;21;";high level resistance"
Klebsiella pneumoniae;2014265558;Meropenem;16;15;14;11;";ESBL"
Klebsiella pneumoniae;2014265558;Minocyclin;11;10;9;9;";tetB / tetM"
Klebsiella pneumoniae;2014265558;Naladixic acid;17;16;16;7;";high level resistance"
